Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color,Calculation_Type,Complexity_Score,Complexity_Management_Score,Complexity_Recommendations,Complexity_Management_Max_Score
Account Planning,% of Accounts with CSDR Within Last 30 Days,"
var den=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR] = ""Yes"" ) )
var num=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR within 30 Days] = ""Yes"" ) )

RETURN DIVIDE(num,den,"""")
",,warning,No,,No,,Yes,tpid count,No,,"% of Accounts with CSDR Within Last 30 Days -> Account Planning + 
var den=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR] = ""Yes"" ) )
var num=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR within 30 Days] = ""Yes"" ) )

RETURN DIVIDE(num,den,"""")
 | REFERENCES: TPID Count -> Account + COUNT( Account[TPID] )","The measure name indicates it calculates the percentage of accounts with CSDR within the last 30 days, which aligns with the context.","The name reflects the calculation, which divides the count of accounts with CSDR within the last 30 days by the total count of accounts with CSDR.",There are no problematic abbreviations in the measure name.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Account Planning,# of Active Priorities,"CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",,good,No,,No,,Yes,# of priorities,Yes,,"# of Active Priorities -> Account Planning + CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active"")) | REFERENCES: # of Priorities -> Account Planning + SUMX( VALUES( 'Account Planning'[AccountPlanPriorityID] ), 1 )
 ","The measure name indicates it counts the number of active priorities, which aligns with the context.","The name reflects the calculation, which filters priorities based on their active status.",There are no problematic abbreviations in the measure name.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Pipeline,% Billed Pipeline w/ Priority,"VAR X = CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [Billed Pipeline w/ Priority], X )",,good,No,,No,,Yes,"billed pipeline, billed pipeline w/ priority",No,,"% Billed Pipeline w/ Priority -> Pipeline + VAR X = CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [Billed Pipeline w/ Priority], X ) | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base], Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))","The measure name indicates it calculates the percentage of billed pipeline with priority, which aligns with the context.","The name reflects the calculation, which divides the billed pipeline with priority by the total billed pipeline.",There are no problematic abbreviations in the measure name.,1.6999999999999997,2.0,0.8499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
Pipeline,Billed Pipeline,[Billed Pipeline Base],,warning,Yes,Direct reference to: billed pipeline base,No,,Yes,billed pipeline base,Yes,DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: billed pipeline base) - which will cause confusion to data agents. Please consider removing this measure.,"Billed Pipeline -> Pipeline + [Billed Pipeline Base] | REFERENCES: Billed Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))","The measure name indicates it calculates the billed pipeline, which aligns with the context.","The name reflects the calculation, which sums the pipeline amounts filtered by the billed pipeline type.",There are no problematic abbreviations in the measure name.,1.5899999999999999,2.0,0.7949999999999999,0.2,0.2,0.0,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,Billed Opportunity Count,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1))",,warning,No,,No,,Yes,opportunity count,No,,"Billed Opportunity Count -> Pipeline + CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1)) | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)","The measure name indicates it counts billed opportunities, which aligns with the context.","The name reflects the calculation, which counts opportunities filtered by the qualified pipeline flag.",There are no problematic abbreviations in the measure name.,1.6099999999999999,2.0,0.8049999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Pipeline,Opportunity Count,"SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",,good,No,,No,,No,,Yes,,"Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)","The name 'Opportunity Count' is self-explanatory as it clearly indicates it counts opportunities, which aligns with the context.",The name reflects the calculation as the context shows it sums up opportunities using a SUMX function.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.79,2.0,0.895,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,Committed Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))",,good,No,,No,,Yes,billed pipeline,Yes,,"Committed Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed"")) | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base]","The name 'Committed Pipeline' is self-explanatory as it indicates it relates to the committed portion of the pipeline, which aligns with the context.",The name reflects the calculation as the context shows it filters the pipeline for 'Committed' opportunities.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Pipeline,Committed at Risk Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk""))",,good,No,,No,,Yes,billed pipeline,Yes,,"Committed at Risk Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk"")) | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base]","The name 'Committed at Risk Pipeline' is self-explanatory as it indicates it relates to the committed pipeline that is at risk, which aligns with the context.",The name reflects the calculation as the context shows it filters the pipeline for 'Committed at Risk' opportunities.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Pipeline,Committed + Risk Pipeline,[Committed Pipeline] + [Committed at Risk Pipeline],,good,No,,No,,Yes,"committed at risk pipeline, committed pipeline",No,,"Committed + Risk Pipeline -> Pipeline + [Committed Pipeline] + [Committed at Risk Pipeline] | REFERENCES: Committed at Risk Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk"")), Committed Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))","The name 'Committed + Risk Pipeline' is self-explanatory as it indicates it combines committed and at-risk pipeline, which aligns with the context.",The name reflects the calculation as the context shows it sums 'Committed Pipeline' and 'Committed at Risk Pipeline'.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.4899999999999998,2.0,0.7449999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,Billed Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",,good,No,,No,,No,,Yes,,"Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))","The name 'Billed Pipeline w/ Priority' is self-explanatory as it indicates it calculates the billed pipeline with priority, which aligns with the context.",The name reflects the calculation as the context shows it filters for 'Billed' pipeline with priority.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.8199999999999998,2.0,0.9099999999999999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,ACR Pipeline,[ACR Pipeline Base],,critical,Yes,Direct reference to: acr pipeline base,No,,Yes,acr pipeline base,Yes,DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: acr pipeline base) - which will cause confusion to data agents. Please consider removing this measure.,"ACR Pipeline -> Pipeline + [ACR Pipeline Base] | REFERENCES: ACR Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[ACRPipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Consumption""),ALL('Product'))",The name 'ACR Pipeline' is not self-explanatory as 'ACR' is not a standard or widely understood term without additional context.,"The name does not reflect the calculation as the context shows it relates to 'Consumption' pipeline, but 'ACR' is unclear.",'ACR' is a cryptic abbreviation that is not immediately clear.,0.59,2.0,0.295,0.2,0.2,0.0,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,Future year ACR Pipeline,"CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
)",,critical,No,,No,,Yes,acr pipeline w/ priority,No,,"Future year ACR Pipeline -> Pipeline + CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
) | REFERENCES: ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",The name 'Future year ACR Pipeline' is not self-explanatory as 'ACR' is not a standard or widely understood term without additional context.,"The name does not reflect the calculation as the context shows it relates to 'Consumption' pipeline for the future year, but 'ACR' is unclear.",'ACR' is a cryptic abbreviation that is not immediately clear.,0.52,2.0,0.26,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Replace division operator (/) with DIVIDE() function for error handling; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,ACR Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",,critical,No,,No,,No,,Yes,,"ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",The name 'ACR Pipeline w/ Priority' is not self-explanatory as 'ACR' is not a standard or widely understood term without additional context.,"The name does not reflect the calculation as the context shows it relates to 'Consumption' pipeline with priority, but 'ACR' is unclear.",'ACR' is a cryptic abbreviation that is not immediately clear.,0.82,2.0,0.41,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,Future Year Billed Pipeline,"CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
)",,warning,No,,No,,Yes,billed pipeline w/ priority,No,,"Future Year Billed Pipeline -> Pipeline + CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
) | REFERENCES: Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))","The name 'Future Year Billed Pipeline' is self-explanatory as it indicates it calculates the billed pipeline for the future year, which aligns with the context.",The name reflects the calculation as the context shows it filters for 'Billed Pipeline w/ Priority' for the future year.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.52,2.0,0.76,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,undocumented,0.4,0.12,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Replace division operator (/) with DIVIDE() function for error handling; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,# Opportunities w/ Priority,"SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",,good,No,,No,,No,,Yes,,"# Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ","The name '# Opportunities w/ Priority' is self-explanatory as it indicates it counts opportunities with priority, which aligns with the context.",The name reflects the calculation as the context shows it sums opportunities with priority using a SUMX function.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.79,2.0,0.895,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
Pipeline,# Billed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",,critical,No,,No,,Yes,# opportunities w/ priority,Yes,,"# Billed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed"")) | REFERENCES: # Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",The name '# Billed Oppties w/ Priority' is not self-explanatory as 'Oppties' is an unclear abbreviation.,The name does not fully reflect the calculation as 'Oppties' is unclear and does not clearly indicate billed opportunities.,'Oppties' is a cryptic abbreviation that is not immediately clear.,0.9099999999999999,2.0,0.45499999999999996,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Rule 4: Replace division operator (/) with DIVIDE() function for error handling",0.3
Pipeline,# Consumed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",,critical,No,,No,,Yes,# opportunities w/ priority,Yes,,"# Consumed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption"")) | REFERENCES: # Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",The name '# Consumed Oppties w/ Priority' is not self-explanatory as 'Oppties' is an unclear abbreviation.,The name does not fully reflect the calculation as 'Oppties' is unclear and does not clearly indicate consumed opportunities.,'Oppties' is a cryptic abbreviation that is not immediately clear.,0.9099999999999999,2.0,0.45499999999999996,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Rule 4: Replace division operator (/) with DIVIDE() function for error handling",0.3
Pipeline,% of Billed Opties w/ future date,"
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",,critical,No,,No,,Yes,# billed oppties w/ priority,No,,"% of Billed Opties w/ future date -> Pipeline + 
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator)  | REFERENCES: # Billed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",The name '% of Billed Opties w/ future date' is not self-explanatory as 'Opties' is an unclear abbreviation.,The name does not fully reflect the calculation as 'Opties' is unclear and does not clearly indicate billed opportunities.,'Opties' is a cryptic abbreviation that is not immediately clear.,0.67,2.0,0.335,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Pipeline,% of Consumption Opties w/ future date,"
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",,critical,No,,No,,Yes,# consumed oppties w/ priority,No,,"% of Consumption Opties w/ future date -> Pipeline + 
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator)  | REFERENCES: # Consumed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",The name '% of Consumption Opties w/ future date' is not self-explanatory as 'Opties' is an unclear abbreviation.,The name does not fully reflect the calculation as 'Opties' is unclear and does not clearly indicate consumption opportunities.,'Opties' is a cryptic abbreviation that is not immediately clear.,0.67,2.0,0.335,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Pipeline,% Total Pipeline w/ Priority," VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",,good,No,,No,,Yes,"acr pipeline, acr pipeline w/ priority, billed pipeline, billed pipeline w/ priority",Yes,,"% Total Pipeline w/ Priority -> Pipeline +  VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
        | REFERENCES: ACR Pipeline -> Pipeline + [ACR Pipeline Base], ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption"")), Billed Pipeline -> Pipeline + [Billed Pipeline Base], Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))","The name '% Total Pipeline w/ Priority' is self-explanatory as it indicates it calculates the percentage of the total pipeline with priority, which aligns with the context.",The name reflects the calculation as the context shows it divides the sum of billed and ACR pipeline with priority by the total pipeline.,There are no cryptic abbreviations in the name; it is clear and descriptive.,1.9699999999999998,2.0,0.9849999999999999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Pipeline,% Billed opties w/ close plan,"
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""")",,issue,No,,No,,Yes,billed pipeline,No,,"% Billed opties w/ close plan -> Pipeline + 
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""") | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base]",The name '% Billed opties w/ close plan' is self-explanatory as it indicates it calculates the percentage of billed opportunities with a close plan.,"The name accurately reflects the calculation, which divides billed pipeline with a close plan by the total billed pipeline.","The abbreviation 'opties' is unclear and cryptic, making the name less understandable.",1.2999999999999998,2.0,0.6499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,2,ORANGE,#FFA500,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
Pipeline,% of Total Opties w/ future date,"
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator) ",,issue,No,,No,,Yes,# open opportunities w/ priority,No,,"% of Total Opties w/ future date -> Pipeline + 
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator)  | REFERENCES: # Open Opportunities w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1))",The name '% of Total Opties w/ future date' is self-explanatory as it suggests it calculates the percentage of total opportunities with a future date.,"The name reflects the calculation, which divides the number of open opportunities with a future date by the total number of open opportunities.","The abbreviation 'opties' is unclear and cryptic, making the name less understandable.",1.27,2.0,0.635,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,2,ORANGE,#FFA500,ratio_percentage,0.9,0.27,Formula follows Rule 4 complexity best practices,0.3
Pipeline,Total Pipeline,[Billed Pipeline]+[ACR Pipeline],,good,No,,No,,Yes,"acr pipeline, billed pipeline",No,,"Total Pipeline -> Pipeline + [Billed Pipeline]+[ACR Pipeline] | REFERENCES: ACR Pipeline -> Pipeline + [ACR Pipeline Base], Billed Pipeline -> Pipeline + [Billed Pipeline Base]",The name 'Total Pipeline' is self-explanatory as it clearly indicates it calculates the total pipeline.,"The name reflects the calculation, which sums the billed pipeline and ACR pipeline.",There are no problematic abbreviations in the name.,1.4899999999999998,2.0,0.7449999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
