Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color
M_SLG_Migration,$ AVD Pipe,"CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""}))",,good,No,,No,,Yes,$ acr pipe,Yes,,"$ AVD Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""})) | REFERENCES: $ ACR Pipe -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstUsage]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name indicates that the measure calculates the AVD pipeline, which aligns with the context provided.","The name reflects the calculation, which filters the ACR pipeline based on specific workloads related to AVD.",The abbreviation 'AVD' is a standard business term for Azure Virtual Desktop and is not cryptic.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ AVS Pipe,"CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""}))",,good,No,,No,,Yes,$ acr pipe,Yes,,"$ AVS Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""})) | REFERENCES: $ ACR Pipe -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstUsage]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name indicates that the measure calculates the AVS pipeline, which aligns with the context provided.","The name reflects the calculation, which filters the ACR pipeline based on specific workloads related to Azure VMware Solution.",The abbreviation 'AVS' is a standard business term for Azure VMware Solution and is not cryptic.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ Total Migration Pipe,[$ AVD Pipe] + [$ AVS Pipe] + [$ Linux Pipe] + [$ Azure SQL Pipe] + [$ Windows GPC Pipe],,good,No,,No,,Yes,"$ avd pipe, $ avs pipe, $ azure sql pipe, $ linux pipe, $ windows gpc pipe",Yes,,"$ Total Migration Pipe -> M_SLG_Migration + [$ AVD Pipe] + [$ AVS Pipe] + [$ Linux Pipe] + [$ Azure SQL Pipe] + [$ Windows GPC Pipe] | REFERENCES: $ AVD Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""})), $ AVS Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""})), $ Azure SQL Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Data: SQL Hybrid - Arc-Enabled SQL Server""
,""Data: SQL Modernization to Azure SQL DB (PaaS)""
,""Data: SQL VM Migrations (IaaS)""
,""Data: Oracle to Azure SQL Migration""
,""Data: SQL Modernization to Managed Instance (PaaS)""})), $ Linux Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Linux"",""Infra: Linux (RedHat)""})), $ Windows GPC Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Windows"",""Infra: Mainframe Migration""}))","The name '$ Total Migration Pipe' is self-explanatory as it indicates the total migration pipeline value, which aligns with the context showing it aggregates multiple migration pipe measures.","The name '$ Total Migration Pipe' reflects the calculation as it sums up various migration pipe measures, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'Pipe' is a clear term in the business context.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,# Migration Opportunities,DISTINCTCOUNT(SLG_EDU_MigrationPipe[OpportunityNumber]),,good,No,,No,,No,,Yes,,# Migration Opportunities -> M_SLG_Migration + DISTINCTCOUNT(SLG_EDU_MigrationPipe[OpportunityNumber]),"The name '# Migration Opportunities' is self-explanatory as it clearly indicates it counts migration opportunities, which aligns with the context showing it uses DISTINCTCOUNT on OpportunityNumber.","The name '# Migration Opportunities' reflects the calculation as it counts distinct migration opportunities, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '#' is a standard abbreviation for 'Number of'.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,# Target Departments,COUNT('Distinct SLG_Department'[Department]),,warning,No,,No,,No,,No,,# Target Departments -> M_SLG_Migration + COUNT('Distinct SLG_Department'[Department]),"The name '# Target Departments' is self-explanatory as it indicates the number of target departments, which aligns with the context showing it counts distinct departments.","The name '# Target Departments' reflects the calculation as it counts distinct departments, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '#' is a standard abbreviation for 'Number of'.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_SLG_Migration,$ Infra Migration Pipe,[$ AVD Pipe] + [$ AVS Pipe] + [$ Linux Pipe] + [$ Windows GPC Pipe],,good,No,,No,,Yes,"$ avd pipe, $ avs pipe, $ linux pipe, $ windows gpc pipe",Yes,,"$ Infra Migration Pipe -> M_SLG_Migration + [$ AVD Pipe] + [$ AVS Pipe] + [$ Linux Pipe] + [$ Windows GPC Pipe] | REFERENCES: $ AVD Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""})), $ AVS Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""})), $ Linux Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Linux"",""Infra: Linux (RedHat)""})), $ Windows GPC Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Windows"",""Infra: Mainframe Migration""}))","The name '$ Infra Migration Pipe' is self-explanatory as it indicates the infrastructure migration pipeline value, which aligns with the context showing it aggregates multiple infrastructure-related migration pipe measures.","The name '$ Infra Migration Pipe' reflects the calculation as it sums up infrastructure-related migration pipe measures, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'Infra' is a common abbreviation for 'Infrastructure'.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ Azure SQL Committed Pipe,"CALCULATE([$ Azure SQL Pipe],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"")",,warning,No,,No,,Yes,$ azure sql pipe,No,,"$ Azure SQL Committed Pipe -> M_SLG_Migration + CALCULATE([$ Azure SQL Pipe],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"") | REFERENCES: $ Azure SQL Pipe -> M_SLG_Migration + CALCULATE([$ ACR Pipe],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Data: SQL Hybrid - Arc-Enabled SQL Server""
,""Data: SQL Modernization to Azure SQL DB (PaaS)""
,""Data: SQL VM Migrations (IaaS)""
,""Data: Oracle to Azure SQL Migration""
,""Data: SQL Modernization to Managed Instance (PaaS)""}))","The name '$ Azure SQL Committed Pipe' is self-explanatory as it indicates the committed pipeline value for Azure SQL, which aligns with the context showing it filters for committed recommendations.","The name '$ Azure SQL Committed Pipe' reflects the calculation as it filters the Azure SQL pipeline for committed recommendations, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'SQL' is a widely understood term.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_SLG_Migration,$ Infra Migration Committed Pipe,"CALCULATE([$ Infra Migration Pipe],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"")",,warning,No,,No,,Yes,$ infra migration pipe,No,,"$ Infra Migration Committed Pipe -> M_SLG_Migration + CALCULATE([$ Infra Migration Pipe],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"") | REFERENCES: $ Infra Migration Pipe -> M_SLG_Migration + [$ AVD Pipe] + [$ AVS Pipe] + [$ Linux Pipe] + [$ Windows GPC Pipe]","The name '$ Infra Migration Committed Pipe' is self-explanatory as it indicates the committed pipeline value for infrastructure migration, which aligns with the context showing it filters for committed recommendations.","The name '$ Infra Migration Committed Pipe' reflects the calculation as it filters the infrastructure migration pipeline for committed recommendations, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'Infra' is a common abbreviation for 'Infrastructure'.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_SLG_Migration,# Committed Migration Opps,"CALCULATE(M_SLG_Migration[# Migration Opportunities],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"")",,critical,No,,Yes,# migration opportunities,Yes,# migration opportunities,No,"Please use unqualified measures references i.e., [Measure Name] instead of Fully Qualified reference i.e., Table[MeasureName] or 'Table'[MeasureName]. Referenced measures: # migration opportunities","# Committed Migration Opps -> M_SLG_Migration + CALCULATE(M_SLG_Migration[# Migration Opportunities],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"") | REFERENCES: # Migration Opportunities -> M_SLG_Migration + DISTINCTCOUNT(SLG_EDU_MigrationPipe[OpportunityNumber])","The name '# Committed Migration Opps' is self-explanatory as it indicates the number of committed migration opportunities, which aligns with the context showing it filters migration opportunities for committed recommendations.","The name '# Committed Migration Opps' reflects the calculation as it counts committed migration opportunities, which is consistent with the context provided.",The abbreviation 'Opps' is cryptic and unclear. It should be replaced with 'Opportunities' for clarity.,0.8,1.6999999999999997,0.47058823529411775,0.0,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,1,RED,#FF0000
M_SLG_Migration,$ Total Migration Committed Pipe,"CALCULATE([$ Total Migration Pipe],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"")",,good,No,,No,,Yes,$ total migration pipe,Yes,,"$ Total Migration Committed Pipe -> M_SLG_Migration + CALCULATE([$ Total Migration Pipe],SLG_EDU_MigrationPipe[CommitmentRecommendation]=""Committed"") | REFERENCES: $ Total Migration Pipe -> M_SLG_Migration + [$ AVD Pipe] + [$ AVS Pipe] + [$ Linux Pipe] + [$ Azure SQL Pipe] + [$ Windows GPC Pipe]","The name '$ Total Migration Committed Pipe' is self-explanatory as it indicates the total committed migration pipeline value, which aligns with the context showing it filters the total migration pipe for committed recommendations.","The name '$ Total Migration Committed Pipe' reflects the calculation as it filters the total migration pipeline for committed recommendations, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ ACR Pipe Last Week,"CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))",,critical,No,,No,,No,,Yes,,"$ ACR Pipe Last Week -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))",The name '$ ACR Pipe Last Week' is not self-explanatory as 'ACR' is unclear without additional context.,"The name '$ ACR Pipe Last Week' does not reflect the calculation as 'ACR' is not explained in the name, and the context does not clarify its meaning.",The abbreviation 'ACR' is cryptic and unclear. It should be replaced with a more descriptive term.,0.7,1.6999999999999997,0.411764705882353,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
M_SLG_Migration,$ Azure SQL Pipe Last Week,"CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Data: SQL Hybrid - Arc-Enabled SQL Server"",""Data: SQL Modernization to Azure SQL DB (PaaS)"",""Data: SQL VM Migrations (IaaS)"",""Data: Oracle to Azure SQL Migration"",""Data: SQL Modernization to Managed Instance (PaaS)""}))",,good,No,,No,,Yes,$ acr pipe last week,Yes,,"$ Azure SQL Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Data: SQL Hybrid - Arc-Enabled SQL Server"",""Data: SQL Modernization to Azure SQL DB (PaaS)"",""Data: SQL VM Migrations (IaaS)"",""Data: Oracle to Azure SQL Migration"",""Data: SQL Modernization to Managed Instance (PaaS)""})) | REFERENCES: $ ACR Pipe Last Week -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name '$ Azure SQL Pipe Last Week' is self-explanatory as it indicates the Azure SQL pipeline value for the last week, which aligns with the context showing it filters workloads related to Azure SQL.","The name '$ Azure SQL Pipe Last Week' reflects the calculation as it filters the Azure SQL pipeline for the last week, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'SQL' is a widely understood term.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ AVD Pipe Last Week,"CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""}))",,good,No,,No,,Yes,$ acr pipe last week,Yes,,"$ AVD Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""})) | REFERENCES: $ ACR Pipe Last Week -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name '$ AVD Pipe Last Week' is self-explanatory as it indicates the AVD pipeline value for the last week, which aligns with the context showing it filters workloads related to AVD.","The name '$ AVD Pipe Last Week' reflects the calculation as it filters the AVD pipeline for the last week, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'AVD' is a well-understood term in the business context.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ AVS Pipe Last Week,"CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""}))",,good,No,,No,,Yes,$ acr pipe last week,Yes,,"$ AVS Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""})) | REFERENCES: $ ACR Pipe Last Week -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name '$ AVS Pipe Last Week' is self-explanatory as it indicates the AVS pipeline value for the last week, which aligns with the context showing it filters workloads related to AVS.","The name '$ AVS Pipe Last Week' reflects the calculation as it filters the AVS pipeline for the last week, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'AVS' is a well-understood term in the business context.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ Linux Pipe Last Week,"CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Linux"",""Infra: Linux (RedHat)""}))",,good,No,,No,,Yes,$ acr pipe last week,Yes,,"$ Linux Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Linux"",""Infra: Linux (RedHat)""})) | REFERENCES: $ ACR Pipe Last Week -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name '$ Linux Pipe Last Week' is self-explanatory as it indicates the Linux pipeline value for the last week, which aligns with the context showing it filters workloads related to Linux.","The name '$ Linux Pipe Last Week' reflects the calculation as it filters the Linux pipeline for the last week, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ Windows GPC Pipe Last Week,"CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Windows"",""Infra: Mainframe Migration""}))",,good,No,,No,,Yes,$ acr pipe last week,Yes,,"$ Windows GPC Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Windows"",""Infra: Mainframe Migration""})) | REFERENCES: $ ACR Pipe Last Week -> M_SLG_Migration + CALCULATE(SUM(SLG_EDU_MigrationPipe[EstMonthlyUsageCW1]),FILTER(SLG_EDU_MigrationPipe, NOT SLG_EDU_MigrationPipe[ConsumptionStatusReasonCombined] in {""Closed - Lost"",""Closed - Cancelled/Delayed"",""Closed - Cancelled by Customer"",""Closed - Pipeline Hygiene/Duplicate""}),FILTER(SLG_EDU_MigrationPipe,NOT SLG_EDU_MigrationPipe[MilestoneStatus] in {""Cancelled"",""Lost to Competitor""}))","The name '$ Windows GPC Pipe Last Week' is self-explanatory as it indicates the Windows GPC pipeline value for the last week, which aligns with the context showing it filters workloads related to Windows and Mainframe Migration.","The name '$ Windows GPC Pipe Last Week' reflects the calculation as it filters the Windows GPC pipeline for the last week, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'GPC' is a well-understood term in the business context.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_SLG_Migration,$ Infra Migration Pipe Last Week,[$ AVD Pipe Last Week] + [$ AVS Pipe Last Week] + [$ Linux Pipe Last Week] + [$ Windows GPC Pipe Last Week],,warning,No,,No,,Yes,"$ avd pipe last week, $ avs pipe last week, $ linux pipe last week, $ windows gpc pipe last week",No,,"$ Infra Migration Pipe Last Week -> M_SLG_Migration + [$ AVD Pipe Last Week] + [$ AVS Pipe Last Week] + [$ Linux Pipe Last Week] + [$ Windows GPC Pipe Last Week] | REFERENCES: $ AVD Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: AVD (Citrix + AVD)"",""Infra: AVD (Horizon + AVD (VMware))"",""Infra: AVD (Native AVD)""})), $ AVS Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Azure VMWare Solution""})), $ Linux Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Linux"",""Infra: Linux (RedHat)""})), $ Windows GPC Pipe Last Week -> M_SLG_Migration + CALCULATE([$ ACR Pipe Last Week],FILTER(SLG_EDU_MigrationPipe,SLG_EDU_MigrationPipe[Workload] in {""Infra: Windows"",""Infra: Mainframe Migration""}))","The name '$ Infra Migration Pipe Last Week' is self-explanatory as it indicates the infrastructure migration pipeline value for the last week, which aligns with the context showing it aggregates multiple infrastructure-related migration pipe measures for the last week.","The name '$ Infra Migration Pipe Last Week' reflects the calculation as it sums up infrastructure-related migration pipe measures for the last week, which is consistent with the context provided.",There are no problematic abbreviations in the measure name. '$' is a standard symbol for monetary values and 'Infra' is a common abbreviation for 'Infrastructure'.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
