Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Measure_Complexity_Level,Measure_Complexity_Explanation,Calculation_Type,Complexity_Recommendations,Has_Commonly_Used_Measure,Commonly_Used_Explanation,DAX_Recommendations,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Measure_Complexity_Score,Measure_Complexity_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Overall_Score,Max_Overall_Score,Confidence_Score
Trending,CPC to Forecast YoY,"VAR SelectedKey =
    SELECTEDVALUE('Trending Week'[DatasetVersionKey], MAX('Trending Week'[DatasetVersionKey]))


VAR CurrentVal =
    CALCULATE(
        [CPC to Forecast],
        FILTER(ALL('Trending Week'), 'Trending Week'[DatasetVersionKey] = SelectedKey)
    )

VAR PrevVal =
    CALCULATE(
        [Committed Pipeline Coverage to Forecast PY],
        FILTER(ALL('Trending Week'), 'Trending Week'[DatasetVersionKey] = SelectedKey)
    )

RETURN
    IF(
        OR(ISBLANK(CurrentVal), ISBLANK(PrevVal)),
        BLANK(),
        ROUND(CurrentVal, 2) - ROUND(PrevVal, 2)
    )
",,issue,No,,No,,Yes,"committed pipeline coverage to forecast py, cpc to forecast",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Excessively long expression (583 characters); Excessive function nesting (15 nested functions); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,"The name 'CPC to Forecast YoY' is self-explanatory as it indicates a year-over-year comparison of 'CPC to Forecast', which is clear in the context.",The name reflects the calculation as it involves a year-over-year comparison of 'CPC to Forecast' values for the current and previous year.,The abbreviation 'CPC' is a standard business term (Committed Pipeline Coverage) and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,Qualified Pipeline Coverage to Forecast YoY,"VAR SelectedKey = 
    SELECTEDVALUE('Trending Week'[DatasetVersionKey], MAX('Trending Week'[DatasetVersionKey]))


VAR CurrentVal =
    CALCULATE(
        [Qualified Pipeline Coverage to Forecast],
        FILTER(ALL('Trending Week'), 'Trending Week'[DatasetVersionKey] = SelectedKey)
    )

VAR PrevVal =
    CALCULATE(
        [Qualified Pipeline Coverage to Forecast PY],
        FILTER(ALL('Trending Week'), 'Trending Week'[DatasetVersionKey] = SelectedKey)
    )

RETURN
    IF(
        OR(ISBLANK(CurrentVal), ISBLANK(PrevVal)),
        BLANK(),
        ROUND(CurrentVal, 2) - ROUND(PrevVal, 2)
    )
",,issue,No,,No,,Yes,"qualified pipeline coverage to forecast, qualified pipeline coverage to forecast py",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Excessively long expression (608 characters); Excessive function nesting (15 nested functions); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,"The name 'Qualified Pipeline Coverage to Forecast YoY' is self-explanatory as it indicates a year-over-year comparison of 'Qualified Pipeline Coverage to Forecast', which is clear in the context.",The name reflects the calculation as it involves a year-over-year comparison of 'Qualified Pipeline Coverage to Forecast' values for the current and previous year.,No problematic abbreviations are present. The name uses clear and standard business terms.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,CPC to Forecast Latest Week,"CALCULATE( [CPC to Forecast], KEEPFILTERS( 'Trending Week'[Week Type] = ""Latest Week"" ) )",,good,No,,No,,Yes,cpc to forecast,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",Yes,"Referenced by 2 measure(s): CPC to Forecast Latest Week KPI, WW_CPCForecast Check Icon",,"The name 'CPC to Forecast Latest Week' is self-explanatory as it indicates the 'CPC to Forecast' value for the latest week, which is clear in the context.","The name reflects the calculation as it calculates 'CPC to Forecast' for the latest week, which aligns with the context.",The abbreviation 'CPC' is a standard business term (Committed Pipeline Coverage) and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925
Trending,QPC to Budget KPI,"DIVIDE([Qualified Pipeline Coverage to Budget Latest Week],[Pipeline Target],BLANK())",,issue,No,,No,,Yes,"pipeline target, qualified pipeline coverage to budget latest week",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,Yes,"Referenced by 2 measure(s): Additional Pipeline Needed Latest Week, Additional Pipeline Needed",,"The name 'QPC to Budget KPI' is not self-explanatory as 'QPC' is not a widely recognized abbreviation outside of specific contexts, and the purpose of the measure is unclear without additional context.","The name reflects the calculation as it involves dividing 'Qualified Pipeline Coverage to Budget Latest Week' by 'Pipeline Target', which aligns with the name.","The abbreviation 'QPC' is not a standard or widely recognized term, making the name unclear.",0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.2,0.4,0.4,0.0,0.4,1.4,2.0,0.7
Trending,QPC to Forecast KPI,"DIVIDE([Qualified Pipeline Coverage to Forecast Latest Week],[Pipeline Target],BLANK())",,issue,No,,No,,Yes,"pipeline target, qualified pipeline coverage to forecast latest week",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,Yes,"Referenced by 2 measure(s): Additional Pipeline Needed Forecast Latest Week, Additional Pipeline Needed Forecast",,"The name 'QPC to Forecast KPI' is not self-explanatory as 'QPC' is not a widely recognized abbreviation outside of specific contexts, and the purpose of the measure is unclear without additional context.","The name reflects the calculation as it involves dividing 'Qualified Pipeline Coverage to Forecast Latest Week' by 'Pipeline Target', which aligns with the name.","The abbreviation 'QPC' is not a standard or widely recognized term, making the name unclear.",0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.2,0.4,0.4,0.0,0.4,1.4,2.0,0.7
Trending,Qualified Pipeline WoW,"VAR SelectedKey = 
    SELECTEDVALUE('Trending Week'[DatasetVersionKey], MAX('Trending Week'[DatasetVersionKey]))
VAR PrevWeekKey = SelectedKey - 1

VAR CurrentVal =
    CALCULATE(
        [Qualified Pipeline],
        FILTER(
            ALL('Trending Week'),
            'Trending Week'[DatasetVersionKey] = SelectedKey
        )
    )

VAR PrevVal =
    CALCULATE(
        [Qualified Pipeline],
        FILTER(
            ALL('Trending Week'),
            'Trending Week'[DatasetVersionKey] = PrevWeekKey
        )
    )

RETURN
    CurrentVal - PrevVal
",,issue,No,,No,,Yes,qualified pipeline,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Excessively long expression (558 characters); High function nesting (8 nested functions); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,"The name 'Qualified Pipeline WoW' is self-explanatory as it indicates a week-over-week change in 'Qualified Pipeline', which is clear in the context.","The name reflects the calculation as it calculates the week-over-week change in 'Qualified Pipeline', which aligns with the name.",The abbreviation 'WoW' is a standard term for 'Week over Week' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,Committed Pipeline WoW,"VAR SelectedKey = 
    SELECTEDVALUE('Trending Week'[DatasetVersionKey], MAX('Trending Week'[DatasetVersionKey]))
VAR PrevWeekKey = SelectedKey - 1

VAR CurrentVal =
    CALCULATE(
        [Committed + Risk Pipeline],
        FILTER(
            ALL('Trending Week'),
            'Trending Week'[DatasetVersionKey] = SelectedKey
        )
    )

VAR PrevVal =
    CALCULATE(
        [Committed + Risk Pipeline],
        FILTER(
            ALL('Trending Week'),
            'Trending Week'[DatasetVersionKey] = PrevWeekKey
        )
    )

RETURN
    CurrentVal - PrevVal
",,issue,No,,No,,Yes,committed + risk pipeline,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Excessively long expression (572 characters); High function nesting (8 nested functions); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,"The name 'Committed Pipeline WoW' is self-explanatory as it indicates a week-over-week change in 'Committed Pipeline', which is clear in the context.","The name reflects the calculation as it calculates the week-over-week change in 'Committed Pipeline', which aligns with the name.",The abbreviation 'WoW' is a standard term for 'Week over Week' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,WW_Co-Sell Prioritized Partner Sharing, [Co-Sell Prioritized Partner Sharing %],,warning,Yes,Direct reference to: co-sell prioritized partner sharing %,No,,Yes,co-sell prioritized partner sharing %,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: co-sell prioritized partner sharing %) - which will cause confusion to data agents. Please consider removing this measure.,"The name 'WW_Co-Sell Prioritized Partner Sharing' is self-explanatory as it indicates a measure related to worldwide co-sell partner sharing, which is clear in the context.","The name reflects the calculation as it calculates a percentage of co-sell prioritized partner sharing, which aligns with the name.",The abbreviation 'WW' is a standard term for 'Worldwide' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.0,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5,2.0,0.75
Trending,WW_Forecast VTB,"DIVIDE(CALCULATE ([Billed Forecast] - [Billed Budget],KEEPFILTERS('Trending Week'[Week Type] = ""Latest Week"")),1000)",,good,No,,No,,Yes,"billed budget, billed forecast",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (116 characters); Single-line format reduces readability,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The name 'WW_Forecast VTB' is self-explanatory as it indicates a worldwide forecast variance to budget, which is clear in the context.","The name reflects the calculation as it calculates the variance to budget for the worldwide forecast, which aligns with the name.",The abbreviation 'VTB' is a standard Microsoft business term (Variance to Budget) and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Trending,WW_Additional Pipeline Needed Latest Week,"DIVIDE([Additional Pipeline Needed Latest Week],1000)",,good,No,,No,,Yes,additional pipeline needed latest week,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The name 'WW_Additional Pipeline Needed Latest Week' is self-explanatory as it indicates the additional pipeline needed for the latest week, which is clear in the context.","The name reflects the calculation as it calculates the additional pipeline needed for the latest week, which aligns with the name.",The abbreviation 'WW' is a standard term for 'Worldwide' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Trending,WW_Additional Pipeline Needed Forecast Latest Week,"DIVIDE([Additional Pipeline Needed Forecast Latest Week],1000)",,good,No,,No,,Yes,additional pipeline needed forecast latest week,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The name 'WW_Additional Pipeline Needed Forecast Latest Week' is self-explanatory as it indicates the additional pipeline needed for the forecast in the latest week, which is clear in the context.","The name reflects the calculation as it calculates the additional pipeline needed for the forecast in the latest week, which aligns with the name.",The abbreviation 'WW' is a standard term for 'Worldwide' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Trending,WW_SolutionAreaSelect," IF(ISFILTERED('Product'[Solution Area]),SELECTEDVALUE('Product'[Solution Area]),BLANK())",,good,No,,No,,No,,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate function nesting (4 nested functions),calculated_measure,Consider simplifying business logic or adding better documentation,Yes,Referenced by 1 measure(s): WW_SolutionAreaHeader,,"The name 'WW_SolutionAreaSelect' is self-explanatory as it indicates a selection of solution areas worldwide, which is clear in the context.","The name reflects the calculation as it selects a solution area based on filters, which aligns with the name.",The abbreviation 'WW' is a standard term for 'Worldwide' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925
Trending,WW_SolutionAreaHeader," if(ISBLANK([WW_SolutionAreaSelect]),""All Up Business"",[WW_SolutionAreaSelect] & "" All Up"")",,warning,No,,No,,Yes,ww_solutionareaselect,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,Consider simplifying business logic or adding better documentation,No,Not referenced by any other measures in the model,,"The name 'WW_SolutionAreaHeader' is self-explanatory as it indicates a header for solution areas worldwide, which is clear in the context.","The name reflects the calculation as it creates a header for solution areas, which aligns with the name.",The abbreviation 'WW' is a standard term for 'Worldwide' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999
Trending,WW_SolutionAreaBackgroundColour," SWITCH(SELECTEDVALUE('Product'[Solution Area]),""Modern Work"",1
,""Business Applications"",2
,""Applications and Infrastructure"",3
,""Data and AI"",4,0)",,warning,No,,No,,No,,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (147 characters); Well-formatted with line breaks,calculated_measure,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The name 'WW_SolutionAreaBackgroundColour' is self-explanatory as it indicates a background color for solution areas worldwide, which is clear in the context.","The name reflects the calculation as it assigns a background color based on the solution area, which aligns with the name.",The abbreviation 'WW' is a standard term for 'Worldwide' and is acceptable. No problematic abbreviations are present.,0.2,0.2,0.2,0.2,0.0,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.58,2.0,0.79
Trending,WW_QPC KPI,"
DIVIDE (
    [Qualified Pipeline Coverage to Budget Latest Week],
    [Pipeline Target],
    """"
)",,critical,No,,No,,Yes,"pipeline target, qualified pipeline coverage to budget latest week",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,Referenced by 1 measure(s): WW_QPC KPI Icon,,"The name 'WW_QPC KPI' is not self-explanatory as 'QPC' is not a widely recognized abbreviation outside of specific contexts, and the purpose of the measure is unclear without additional context.","The name reflects the calculation as it calculates a KPI for 'Qualified Pipeline Coverage' to budget, which aligns with the name.","The abbreviation 'QPC' is not a standard or widely recognized term, making the name unclear.",0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.0,0.2,0.4,0.4,0.0,0.4,1.1,2.0,0.55
Trending,WW_QPC KPI Icon," 
var perfQPC = [WW_QPC KPI]
RETURN
SWITCH( TRUE()
                    , perfQPC >= 0.995 && perfQPC < 100, 1
                    , perfQPC >= 0.895 && perfQPC < 0.995,2
                    , perfQPC > 0 && perfQPC < 0.895, 3
)",,issue,No,,No,,Yes,ww_qpc kpi,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (227 characters); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,The name 'WW_QPC KPI Icon' is self-explanatory as it indicates that the measure returns an icon based on the KPI for Worldwide Qualified Pipeline Coverage (QPC).,"The name reflects the calculation as it is based on the 'WW_QPC KPI' measure, which evaluates QPC performance and returns an icon based on thresholds.",The abbreviations 'WW' (Worldwide) and 'QPC' (Qualified Pipeline Coverage) are standard Microsoft business terms and are not cryptic.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,WW_CPC Check Icon," 
var cpcVar = [CPC to Budget Latest Week]
RETURN
SWITCH( TRUE(),
                        cpcVar >= 0.995, 1,
                        cpcVar >= 0.895 && cpcVar < 0.995 , 2, 
                        cpcVar < 0.895 && cpcVar<>0, 3
)",,issue,No,,No,,Yes,cpc to budget latest week,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (230 characters); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,The name 'WW_CPC Check Icon' is self-explanatory as it indicates that the measure returns an icon based on the Worldwide CPC (Coverage to Budget) check.,The name reflects the calculation as it evaluates the 'CPC to Budget Latest Week' and returns an icon based on thresholds.,The abbreviations 'WW' (Worldwide) and 'CPC' (Coverage to Budget) are standard Microsoft business terms and are not cryptic.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,WW_QPAT60 KPI,"
DIVIDE ( [Qualified Pipeline in High Stage Latest Week], [Formats], """" )",,critical,No,,No,,Yes,"formats, qualified pipeline in high stage latest week",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,"The name 'WW_QPAT60 KPI' is not self-explanatory as it does not clearly indicate what 'QPAT60' represents, even with the context.",The name does not reflect the calculation as it does not provide any indication of the division between 'Qualified Pipeline in High Stage Latest Week' and 'Formats'.,The abbreviation 'QPAT60' is cryptic and not a standard or widely understood term.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.4,2.0,0.2
Trending,Close Plan Attach Latest Week,"CALCULATE([Qualified Pipeline with Close Plan Attach],KEEPFILTERS( 'Trending Week'[Week Type] = ""Latest Week"" ))",,warning,No,,No,,Yes,qualified pipeline with close plan attach,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (112 characters); Single-line format reduces readability,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",No,Not referenced by any other measures in the model,,The name 'Close Plan Attach Latest Week' is self-explanatory as it indicates the measure calculates data related to close plan attachments for the latest week.,The name reflects the calculation as it evaluates 'Qualified Pipeline with Close Plan Attach' filtered for the latest week.,There are no cryptic abbreviations in the name.,0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999
Trending,WW_QPCForecast KPI Icon," 
var perfQPC = [WW_QPCForecast KPI]
RETURN
IF([GreyOutSelect] = 0,
SWITCH( TRUE()
                    , perfQPC >= 0.995 && perfQPC < 100, 1
                    , perfQPC >= 0.895 && perfQPC < 0.995,2
                    , perfQPC > 0 && perfQPC < 0.895, 3
),4)",,issue,No,,No,,Yes,"greyoutselect, ww_qpcforecast kpi",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (262 characters); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,The name 'WW_QPCForecast KPI Icon' is self-explanatory as it indicates the measure returns an icon based on the Worldwide QPC Forecast KPI.,The name reflects the calculation as it evaluates the 'WW_QPCForecast KPI' and returns an icon based on thresholds.,The abbreviations 'WW' (Worldwide) and 'QPC' (Qualified Pipeline Coverage) are standard Microsoft business terms and are not cryptic.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,WW_CPCForecast Check Icon," 
var cpcVar = [CPC to Forecast Latest Week]
RETURN
IF([GreyOutSelect] = 0,
SWITCH( TRUE(),
                        cpcVar >= 0.995, 1,
                        cpcVar >= 0.895 && cpcVar < 0.995 , 2, 
                        cpcVar < 0.895 && cpcVar<>0, 3
),4)",,issue,No,,No,,Yes,"cpc to forecast latest week, greyoutselect",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (259 characters); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,The name 'WW_CPCForecast Check Icon' is self-explanatory as it indicates the measure returns an icon based on the Worldwide CPC Forecast check.,The name reflects the calculation as it evaluates the 'CPC to Forecast Latest Week' and returns an icon based on thresholds.,The abbreviations 'WW' (Worldwide) and 'CPC' (Coverage to Budget) are standard Microsoft business terms and are not cryptic.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
Trending,WW_QPCForecast KPI,"
DIVIDE (
    [Qualified Pipeline Coverage to Forecast Latest Week],
    [Pipeline Target],
    """"
)",,good,No,,No,,Yes,"pipeline target, qualified pipeline coverage to forecast latest week",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,Referenced by 1 measure(s): WW_QPCForecast KPI Icon,,The name 'WW_QPCForecast KPI' is self-explanatory as it indicates the measure calculates the Worldwide QPC Forecast KPI.,The name reflects the calculation as it evaluates the ratio of 'Qualified Pipeline Coverage to Forecast Latest Week' to 'Pipeline Target'.,The abbreviations 'WW' (Worldwide) and 'QPC' (Qualified Pipeline Coverage) are standard Microsoft business terms and are not cryptic.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Trending,Total DBF Latest Week,"CALCULATE([Total DBF],KEEPFILTERS('Trending Week'[Week Type] = ""Latest Week""),ALL('Trending Week'))",,good,No,,No,,Yes,total dbf,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",Yes,Referenced by 1 measure(s): DBF YoY,,The name 'Total DBF Latest Week' is self-explanatory as it indicates the measure calculates the total DBF (Deal Based Forecast) for the latest week.,The name reflects the calculation as it aggregates various revenue components for the latest week.,The abbreviation 'DBF' (Deal Based Forecast) is a standard Microsoft business term and is not cryptic.,0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925
Trending,DBF VTB $ Latest Week,"VAR X = CALCULATE([Total DBF] - [Billed Budget], KEEPFILTERS( 'Trending Week'[Week Type] = ""Latest Week"" ),ALL('Trending Week') )

RETURN IFERROR(X,BLANK())",,good,No,,No,,Yes,"billed budget, total dbf",Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (156 characters); Moderate function nesting (5 nested functions); Well-formatted with line breaks,calculated_measure,Formula follows measure complexity best practices,Yes,Referenced by 1 measure(s): WW_DBF VTB $,,The name 'DBF VTB $ Latest Week' is self-explanatory as it indicates the measure calculates the variance to budget (VTB) for DBF in the latest week.,The name reflects the calculation as it evaluates the difference between 'Total DBF' and 'Billed Budget' for the latest week.,The abbreviations 'DBF' (Deal Based Forecast) and 'VTB' (Variance to Budget) are standard Microsoft business terms and are not cryptic.,0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.88,2.0,0.94
Trending,Co-Sell Prioritized Partner Sharing %,"DIVIDE (
    CALCULATE(DISTINCTCOUNT(Trending[OpportunityID]), Trending[Cosell_Num] > 0, Trending[OpportunityID] <> ""NA""),
    CALCULATE(DISTINCTCOUNT(Trending[OpportunityID]), Trending[Cosell_Den] > 0, Trending[OpportunityID] <> ""NA"")
,BLANK()
)",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (246 characters); Moderate function nesting (6 nested functions); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,Yes,Referenced by 1 measure(s): WW_Co-Sell Prioritized Partner Sharing,,The name 'Co-Sell Prioritized Partner Sharing %' is self-explanatory as it indicates the measure calculates the percentage of prioritized partner sharing for co-sell opportunities.,The name reflects the calculation as it evaluates the ratio of distinct co-sell opportunities with prioritized partner sharing.,There are no cryptic abbreviations in the name.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999
Trending,Partner Sharing %,"
    DIVIDE (
        CALCULATE(DISTINCTCOUNT(Trending[OpportunityID]), Trending[PartnerSharing_Num] > 0, Trending[OpportunityID] <> ""NA"" ),
        CALCULATE(DISTINCTCOUNT(Trending[OpportunityID]), Trending[PartnerSharing_Den] > 0, Trending[OpportunityID] <> ""NA""),
        BLANK()
    )",,issue,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Complex calculation with multiple operations and conditions; Moderate length expression (288 characters); Moderate function nesting (6 nested functions); Well-formatted with line breaks",complex_calculation,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Break complex calculation into multiple simpler measures for better maintainability,No,Not referenced by any other measures in the model,,The name 'Partner Sharing %' is self-explanatory as it indicates the measure calculates the percentage of partner sharing.,The name reflects the calculation as it evaluates the ratio of distinct opportunities with partner sharing.,There are no cryptic abbreviations in the name.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7
