Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color
Pipeline,Billed Opportunity Count,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1))",,warning,No,,No,,Yes,opportunity count,No,,"Billed Opportunity Count -> Pipeline + CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1)) | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The measure name indicates it calculates the count of billed opportunities. This is self-explanatory given the context.,"The name reflects the calculation in the context, which counts opportunities where the qualified pipeline flag is set to 1.",There are no cryptic abbreviations in the measure name. The name is clear and descriptive.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,Opportunity Count,"SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",,good,No,,No,,No,,Yes,,"Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)","The name 'Opportunity Count' is self-explanatory as it clearly indicates that the measure counts opportunities, which aligns with the context.",The name reflects the calculation as the context shows it sums up the number of unique opportunities using the 'dimopportunitykey'.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,Committed Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))",,good,No,,No,,Yes,billed pipeline,Yes,,"Committed Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed"")) | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base]",The name 'Committed Pipeline' is self-explanatory as it indicates the measure relates to the committed portion of the pipeline.,The name reflects the calculation as the context shows it calculates the billed pipeline filtered by 'Committed' forecast recommendation.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,Committed at Risk Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk""))",,good,No,,No,,Yes,billed pipeline,Yes,,"Committed at Risk Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk"")) | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base]",The name 'Committed at Risk Pipeline' is self-explanatory as it indicates the measure relates to the committed at-risk portion of the pipeline.,The name reflects the calculation as the context shows it calculates the billed pipeline filtered by 'Committed at Risk' forecast recommendation.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,Committed + Risk Pipeline,[Committed Pipeline] + [Committed at Risk Pipeline],,warning,No,,No,,Yes,"committed at risk pipeline, committed pipeline",No,,"Committed + Risk Pipeline -> Pipeline + [Committed Pipeline] + [Committed at Risk Pipeline] | REFERENCES: Committed at Risk Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk"")), Committed Pipeline -> Pipeline + CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))",The name 'Committed + Risk Pipeline' is self-explanatory as it indicates the measure combines committed and at-risk pipeline values.,The name reflects the calculation as the context shows it sums 'Committed Pipeline' and 'Committed at Risk Pipeline'.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,Billed Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",,good,No,,No,,No,,Yes,,"Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",The name 'Billed Pipeline w/ Priority' is self-explanatory as it indicates the measure calculates the billed pipeline with a priority filter.,The name reflects the calculation as the context shows it calculates the sum of 'PipelineUSD' filtered by 'Billed' pipeline type.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,ACR Pipeline,[ACR Pipeline Base],,critical,Yes,Direct reference to: acr pipeline base,No,,Yes,acr pipeline base,Yes,DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: acr pipeline base) - which will cause confusion to data agents. Please consider removing this measure.,"ACR Pipeline -> Pipeline + [ACR Pipeline Base] | REFERENCES: ACR Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[ACRPipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Consumption""),ALL('Product'))",The name 'ACR Pipeline' is not self-explanatory as 'ACR' is an unclear abbreviation without additional context.,"The name does not reflect the calculation as 'ACR' is not explained in the context, making it unclear what the measure represents.",'ACR' is a cryptic abbreviation that is not commonly understood and makes the name unclear.,0.5,1.6999999999999997,0.2941176470588236,0.2,0.2,0.0,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,Future year ACR Pipeline,"CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
)",,critical,No,,No,,Yes,acr pipeline w/ priority,No,,"Future year ACR Pipeline -> Pipeline + CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
) | REFERENCES: ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",The name 'Future year ACR Pipeline' is not self-explanatory as 'ACR' is an unclear abbreviation without additional context.,"The name does not reflect the calculation as 'ACR' is not explained in the context, making it unclear what the measure represents.",'ACR' is a cryptic abbreviation that is not commonly understood and makes the name unclear.,0.4,1.6999999999999997,0.23529411764705888,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,ACR Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",,critical,No,,No,,No,,Yes,,"ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",The name 'ACR Pipeline w/ Priority' is not self-explanatory as 'ACR' is an unclear abbreviation without additional context.,"The name does not reflect the calculation as 'ACR' is not explained in the context, making it unclear what the measure represents.",'ACR' is a cryptic abbreviation that is not commonly understood and makes the name unclear.,0.7,1.6999999999999997,0.411764705882353,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,Future Year Billed Pipeline,"CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
)",,warning,No,,No,,Yes,billed pipeline w/ priority,No,,"Future Year Billed Pipeline -> Pipeline + CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
) | REFERENCES: Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",The name 'Future Year Billed Pipeline' is self-explanatory as it indicates the measure calculates the billed pipeline for a future year.,The name reflects the calculation as the context shows it calculates 'Billed Pipeline w/ Priority' for the next calendar year.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,# Opportunities w/ Priority,"SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",,good,No,,No,,No,,Yes,,"# Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",The name '# Opportunities w/ Priority' is self-explanatory as it indicates the measure counts opportunities with a priority filter.,The name reflects the calculation as the context shows it counts unique opportunities using 'dimopportunitykey'.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,# Billed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",,warning,No,,No,,Yes,# opportunities w/ priority,Yes,,"# Billed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed"")) | REFERENCES: # Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",The name '# Billed Oppties w/ Priority' is self-explanatory as it indicates the measure counts billed opportunities with a priority filter.,The name reflects the calculation as the context shows it calculates '# Opportunities w/ Priority' filtered by 'Billed' pipeline type.,'Oppties' is a cryptic abbreviation for 'Opportunities' and makes the name unclear.,1.2999999999999998,1.6999999999999997,0.7647058823529412,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.0,0.4,3,YELLOW,#FFFF00
Pipeline,# Consumed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",,warning,No,,No,,Yes,# opportunities w/ priority,Yes,,"# Consumed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption"")) | REFERENCES: # Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",The name '# Consumed Oppties w/ Priority' is self-explanatory as it indicates the measure counts consumed opportunities with a priority filter.,The name reflects the calculation as the context shows it calculates '# Opportunities w/ Priority' filtered by 'Consumption' pipeline type.,'Oppties' is a cryptic abbreviation for 'Opportunities' and makes the name unclear.,1.2999999999999998,1.6999999999999997,0.7647058823529412,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.0,0.4,3,YELLOW,#FFFF00
Pipeline,% of Billed Opties w/ future date,"
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",,critical,No,,No,,Yes,# billed oppties w/ priority,No,,"% of Billed Opties w/ future date -> Pipeline + 
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator)  | REFERENCES: # Billed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",The name '% of Billed Opties w/ future date' is self-explanatory as it indicates the measure calculates the percentage of billed opportunities with a future date.,The name reflects the calculation as the context shows it divides the count of billed opportunities with a future date by the total billed opportunities.,'Opties' is a cryptic abbreviation for 'Opportunities' and makes the name unclear.,1.0,1.6999999999999997,0.5882352941176472,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,% of Consumption Opties w/ future date,"
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",,critical,No,,No,,Yes,# consumed oppties w/ priority,No,,"% of Consumption Opties w/ future date -> Pipeline + 
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator)  | REFERENCES: # Consumed Oppties w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",The name '% of Consumption Opties w/ future date' is self-explanatory as it indicates the measure calculates the percentage of consumed opportunities with a future date.,The name reflects the calculation as the context shows it divides the count of consumed opportunities with a future date by the total consumed opportunities.,'Opties' is a cryptic abbreviation for 'Opportunities' and makes the name unclear.,1.0,1.6999999999999997,0.5882352941176472,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,% Total Pipeline w/ Priority," VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",,good,No,,No,,Yes,"acr pipeline, acr pipeline w/ priority, billed pipeline, billed pipeline w/ priority",Yes,,"% Total Pipeline w/ Priority -> Pipeline +  VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
        | REFERENCES: ACR Pipeline -> Pipeline + [ACR Pipeline Base], ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption"")), Billed Pipeline -> Pipeline + [Billed Pipeline Base], Billed Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",The name '% Total Pipeline w/ Priority' is self-explanatory as it indicates the measure calculates the percentage of the total pipeline with a priority filter.,The name reflects the calculation as the context shows it divides the sum of billed and ACR pipeline with priority by the total pipeline.,There are no cryptic abbreviations in the measure name; it is clear and descriptive.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
Pipeline,% Billed opties w/ close plan,"
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""")",,critical,No,,No,,Yes,billed pipeline,No,,"% Billed opties w/ close plan -> Pipeline + 
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""") | REFERENCES: Billed Pipeline -> Pipeline + [Billed Pipeline Base]",The measure name is not self-explanatory because 'opties' is unclear and could be interpreted in multiple ways. It does not clearly convey the purpose of the measure.,"The name does not clearly reflect the calculation. The measure calculates the percentage of billed pipeline with a close plan attached, but the term 'opties' is ambiguous and does not clearly indicate this.",The abbreviation 'opties' is cryptic and unclear. It is not a standard abbreviation and makes the name difficult to understand.,0.4,1.6999999999999997,0.23529411764705888,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,% of Total Opties w/ future date,"
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator) ",,critical,No,,No,,Yes,# open opportunities w/ priority,No,,"% of Total Opties w/ future date -> Pipeline + 
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator)  | REFERENCES: # Open Opportunities w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1))",The measure name is not self-explanatory because 'opties' is unclear and could be interpreted in multiple ways. It does not clearly convey the purpose of the measure.,"The name does not clearly reflect the calculation. The measure calculates the percentage of open opportunities with a future date, but the term 'opties' is ambiguous and does not clearly indicate this.",The abbreviation 'opties' is cryptic and unclear. It is not a standard abbreviation and makes the name difficult to understand.,0.4,1.6999999999999997,0.23529411764705888,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,Total Pipeline,[Billed Pipeline]+[ACR Pipeline],,warning,No,,No,,Yes,"acr pipeline, billed pipeline",No,,"Total Pipeline -> Pipeline + [Billed Pipeline]+[ACR Pipeline] | REFERENCES: ACR Pipeline -> Pipeline + [ACR Pipeline Base], Billed Pipeline -> Pipeline + [Billed Pipeline Base]",The measure name is self-explanatory as it clearly indicates that it represents the total pipeline.,"The name reflects the calculation as it sums up the billed pipeline and ACR pipeline, which aligns with the concept of 'Total Pipeline'.",There are no problematic abbreviations in the name. The term 'Pipeline' is clear and widely understood.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,% ACR Pipeline w/ Priority,"VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X )",,warning,No,,No,,Yes,"acr pipeline, acr pipeline w/ priority",No,,"% ACR Pipeline w/ Priority -> Pipeline + VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X ) | REFERENCES: ACR Pipeline -> Pipeline + [ACR Pipeline Base], ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",The measure name is self-explanatory as it indicates it calculates the percentage of ACR pipeline with priority.,"The name reflects the calculation as it calculates the percentage of ACR pipeline with priority, which is consistent with the context provided.",There are no problematic abbreviations in the name. 'ACR' is a standard abbreviation in the context of pipeline reporting.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,# Billed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""}))",,critical,No,,No,,Yes,opportunity count,No,,"# Billed Oppties -> Pipeline + CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""})) | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The measure name is not self-explanatory because 'Oppties' is unclear and could be interpreted in multiple ways. It does not clearly convey the purpose of the measure.,"The name does not clearly reflect the calculation. The measure calculates the count of billed opportunities, but the term 'Oppties' is ambiguous and does not clearly indicate this.",The abbreviation 'Oppties' is cryptic and unclear. It is not a standard abbreviation and makes the name difficult to understand.,0.4,1.6999999999999997,0.23529411764705888,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,# Consumed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""}))",,critical,No,,No,,Yes,opportunity count,No,,"# Consumed Oppties -> Pipeline + CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""})) | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The measure name is not self-explanatory because 'Oppties' is unclear and could be interpreted in multiple ways. It does not clearly convey the purpose of the measure.,"The name does not clearly reflect the calculation. The measure calculates the count of consumed opportunities, but the term 'Oppties' is ambiguous and does not clearly indicate this.",The abbreviation 'Oppties' is cryptic and unclear. It is not a standard abbreviation and makes the name difficult to understand.,0.4,1.6999999999999997,0.23529411764705888,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,% Total Opty count w/ priority,"VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",,critical,No,,No,,Yes,"# open opportunities w/ priority, opportunity count",Yes,,"% Total Opty count w/ priority -> Pipeline + VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X) | REFERENCES: # Open Opportunities w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1)), Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The measure name is not self-explanatory because 'Opty' is unclear and could be interpreted in multiple ways. It does not clearly convey the purpose of the measure.,"The name does not clearly reflect the calculation. The measure calculates the percentage of total opportunity count with priority, but the term 'Opty' is ambiguous and does not clearly indicate this.",The abbreviation 'Opty' is cryptic and unclear. It is not a standard abbreviation and makes the name difficult to understand.,0.7,1.6999999999999997,0.411764705882353,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,% Total Stage 1 Opty count w/ priority,"CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",,critical,No,,No,,Yes,% total opty count w/ priority,No,,"% Total Stage 1 Opty count w/ priority -> Pipeline + CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1)) | REFERENCES: % Total Opty count w/ priority -> Pipeline + VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",The measure name is not self-explanatory because 'Opty' is unclear and could be interpreted in multiple ways. It does not clearly convey the purpose of the measure.,"The name does not clearly reflect the calculation. The measure calculates the percentage of total stage 1 opportunity count with priority, but the term 'Opty' is ambiguous and does not clearly indicate this.",The abbreviation 'Opty' is cryptic and unclear. It is not a standard abbreviation and makes the name difficult to understand.,0.4,1.6999999999999997,0.23529411764705888,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.4,1,RED,#FF0000
Pipeline,% Total Stage 1 pipeline w/ priority,"CALCULATE([% Total Pipeline w/ Priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",,warning,No,,No,,Yes,% total pipeline w/ priority,No,,"% Total Stage 1 pipeline w/ priority -> Pipeline + CALCULATE([% Total Pipeline w/ Priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1)) | REFERENCES: % Total Pipeline w/ Priority -> Pipeline +  VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",The measure name is self-explanatory as it indicates it calculates the percentage of total stage 1 pipeline with priority.,"The name reflects the calculation as it calculates the percentage of total stage 1 pipeline with priority, which is consistent with the context provided.",There are no problematic abbreviations in the name. The term 'pipeline' and 'priority' are clear and widely understood.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
Pipeline,Billed Pipeline Base,"CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",,good,No,,No,,No,,Yes,,"Billed Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",The measure name is self-explanatory as it indicates it represents the base calculation for billed pipeline.,"The name reflects the calculation as it calculates the sum of pipeline values filtered by 'Billed' type, which aligns with the name 'Billed Pipeline Base'.",There are no problematic abbreviations in the name. The term 'Billed Pipeline Base' is clear and widely understood.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
