Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Measure_Complexity_Level,Measure_Complexity_Explanation,Calculation_Type,Complexity_Recommendations,Has_Commonly_Used_Measure,Commonly_Used_Explanation,DAX_Recommendations,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Measure_Complexity_Score,Measure_Complexity_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Overall_Score,Max_Score,Confidence_Score,Recommendations
Pipeline,Billed Pipeline,[Billed Pipeline Base],,warning,Yes,Direct reference to: billed pipeline base,No,,Yes,billed pipeline base,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 6 measure(s): % Billed Pipeline w/ Priority, Committed Pipeline, Committed at Risk Pipeline and 3 more",DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: billed pipeline base) - which will cause confusion to data agents. Please consider removing this measure.,"The measure name clearly indicates it calculates the billed pipeline, which aligns with the context.","The name reflects the calculation, which sums the pipeline amounts for billed opportunities.",There are no cryptic abbreviations in the measure name.,0.2,0.2,0.0,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5,2.0,0.75,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Remove duplicate measure - this calculation already exists elsewhere in the model"
Pipeline,Billed Opportunity Count,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1))",,warning,No,,No,,Yes,opportunity count,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",No,Not referenced by any other measures in the model,,"The measure name clearly indicates it counts billed opportunities, which aligns with the context.","The name reflects the calculation, which counts opportunities flagged as qualified pipeline.",There are no cryptic abbreviations in the measure name.,0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,Opportunity Count,"SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 5 measure(s): Billed Opportunity Count, # Billed Oppties, # Consumed Oppties and 2 more",,"The name 'Opportunity Count' is self-explanatory as it clearly indicates the measure counts opportunities, which aligns with the context.",The name reflects the calculation as the context shows it sums up the number of unique opportunities using the 'dimopportunitykey'.,There are no problematic abbreviations in the name; it is clear and descriptive.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,Committed Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))",,good,No,,No,,Yes,billed pipeline,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",Yes,Referenced by 1 measure(s): Committed + Risk Pipeline,,The name 'Committed Pipeline' is self-explanatory as it indicates the measure relates to the committed portion of the pipeline.,The name reflects the calculation as the context shows it filters the pipeline for opportunities marked as 'Committed'.,There are no problematic abbreviations in the name; it is clear and descriptive.,0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,Committed at Risk Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk""))",,good,No,,No,,Yes,billed pipeline,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",Yes,Referenced by 1 measure(s): Committed + Risk Pipeline,,The name 'Committed at Risk Pipeline' is self-explanatory as it indicates the measure relates to the committed pipeline that is at risk.,The name reflects the calculation as the context shows it filters the pipeline for opportunities marked as 'Committed at Risk'.,There are no problematic abbreviations in the name; it is clear and descriptive.,0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,Committed + Risk Pipeline,[Committed Pipeline] + [Committed at Risk Pipeline],,issue,No,,No,,Yes,"committed at risk pipeline, committed pipeline",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The name 'Committed + Risk Pipeline' is self-explanatory as it indicates the measure combines the committed and at-risk pipelines.,The name reflects the calculation as the context shows it sums the 'Committed Pipeline' and 'Committed at Risk Pipeline'.,There are no problematic abbreviations in the name; it is clear and descriptive.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,Billed Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (116 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 3 measure(s): % Billed Pipeline w/ Priority, Future Year Billed Pipeline, % Total Pipeline w/ Priority",,The name 'Billed Pipeline w/ Priority' is self-explanatory as it indicates the measure relates to the billed pipeline with a priority filter.,The name reflects the calculation as the context shows it calculates the billed pipeline filtered by priority.,There are no problematic abbreviations in the name; it is clear and descriptive.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,ACR Pipeline,[ACR Pipeline Base],,warning,Yes,Direct reference to: acr pipeline base,No,,Yes,acr pipeline base,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 3 measure(s): % Total Pipeline w/ Priority, Total Pipeline, % ACR Pipeline w/ Priority",DIRECT REFERENCE: This measure is a simple reference to another measure (Direct reference to: acr pipeline base) - which will cause confusion to data agents. Please consider removing this measure.,The name 'ACR Pipeline' is self-explanatory as it indicates the measure relates to the Azure Consumed Revenue (ACR) pipeline.,The name reflects the calculation as the context shows it calculates the ACR pipeline based on consumption.,The abbreviation 'ACR' is a standard Microsoft term for Azure Consumed Revenue and is widely understood.,0.2,0.2,0.0,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5,2.0,0.75,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Remove duplicate measure - this calculation already exists elsewhere in the model"
Pipeline,Future year ACR Pipeline,"CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
)",,issue,No,,No,,Yes,acr pipeline w/ priority,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (124 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; Replace division operator (/) with DIVIDE() function for error handling; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The name 'Future year ACR Pipeline' is self-explanatory as it indicates the measure relates to the ACR pipeline for the next year.,The name reflects the calculation as the context shows it calculates the ACR pipeline for the next calendar year.,The abbreviation 'ACR' is a standard Microsoft term for Azure Consumed Revenue and is widely understood.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,ACR Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (124 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 3 measure(s): Future year ACR Pipeline, % Total Pipeline w/ Priority, % ACR Pipeline w/ Priority",,The name 'ACR Pipeline w/ Priority' is self-explanatory as it indicates the measure relates to the ACR pipeline with a priority filter.,The name reflects the calculation as the context shows it calculates the ACR pipeline filtered by priority.,The abbreviation 'ACR' is a standard Microsoft term for Azure Consumed Revenue and is widely understood.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,Future Year Billed Pipeline,"CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
)",,issue,No,,No,,Yes,billed pipeline w/ priority,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern; Moderate length expression (120 characters); Well-formatted with line breaks",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; Replace division operator (/) with DIVIDE() function for error handling; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,The name 'Future Year Billed Pipeline' is self-explanatory as it indicates the measure relates to the billed pipeline for the next year.,The name reflects the calculation as the context shows it calculates the billed pipeline for the next calendar year.,There are no problematic abbreviations in the name; it is clear and descriptive.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,# Opportunities w/ Priority,"SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",,good,No,,No,,No,,High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,Yes,"Referenced by 3 measure(s): # Billed Oppties w/ Priority, # Consumed Oppties w/ Priority, # Open Opportunities w/ Priority",,The name '# Opportunities w/ Priority' is self-explanatory as it indicates the measure counts opportunities with a priority filter.,The name reflects the calculation as the context shows it counts opportunities using the 'dimopportunitykey' with a priority filter.,The abbreviation '#' for 'Number of' is widely understood and acceptable.,0.2,0.2,0.2,0.2,0.3,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,# Billed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",,good,No,,No,,Yes,# opportunities w/ priority,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Replace division operator (/) with DIVIDE() function for error handling; Consider simplifying business logic or adding better documentation",Yes,Referenced by 1 measure(s): % of Billed Opties w/ future date,,The name '# Billed Oppties w/ Priority' is self-explanatory as it indicates the measure counts billed opportunities with a priority filter.,The name reflects the calculation as the context shows it counts billed opportunities filtered by priority.,"The abbreviation '#' for 'Number of' is widely understood, and 'Oppties' is a reasonable shorthand for 'Opportunities'.",0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,# Consumed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",,good,No,,No,,Yes,# opportunities w/ priority,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (101 characters); Single-line format reduces readability,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Replace division operator (/) with DIVIDE() function for error handling; Consider simplifying business logic or adding better documentation",Yes,Referenced by 1 measure(s): % of Consumption Opties w/ future date,,The name '# Consumed Oppties w/ Priority' is self-explanatory as it indicates the measure counts consumed opportunities with a priority filter.,The name reflects the calculation as the context shows it counts consumed opportunities filtered by priority.,"The abbreviation '#' for 'Number of' is widely understood, and 'Oppties' is a reasonable shorthand for 'Opportunities'.",0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,% of Billed Opties w/ future date,"
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",,warning,No,,No,,Yes,# billed oppties w/ priority,Medium,Medium complexity due to moderate business logic or formatting. Details: Ratio or percentage calculation with clear business logic; Long expression (431 characters); Moderate function nesting (7 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% of Billed Opties w/ future date' is self-explanatory as it indicates the measure calculates the percentage of billed opportunities with a future date.,The name reflects the calculation as the context shows it divides the count of billed opportunities with a future date by the total billed opportunities.,"The abbreviation '%' is universally understood, and 'Opties' is a reasonable shorthand for 'Opportunities'.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,% of Consumption Opties w/ future date,"
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",,warning,No,,No,,Yes,# consumed oppties w/ priority,Medium,Medium complexity due to moderate business logic or formatting. Details: Ratio or percentage calculation with clear business logic; Long expression (441 characters); Moderate function nesting (7 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% of Consumption Opties w/ future date' is self-explanatory as it indicates the measure calculates the percentage of consumed opportunities with a future date.,The name reflects the calculation as the context shows it divides the count of consumed opportunities with a future date by the total consumed opportunities.,"The abbreviation '%' is universally understood, and 'Opties' is a reasonable shorthand for 'Opportunities'.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.5499999999999998,2.0,0.7749999999999999,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,% Total Pipeline w/ Priority," VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",,good,No,,No,,Yes,"acr pipeline, acr pipeline w/ priority, billed pipeline, billed pipeline w/ priority",Medium,Medium complexity due to moderate business logic or formatting. Details: Ratio or percentage calculation with clear business logic; Long expression (314 characters); Moderate function nesting (5 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,Yes,Referenced by 1 measure(s): % Total Stage 1 pipeline w/ priority,,The name '% Total Pipeline w/ Priority' is self-explanatory as it indicates the measure calculates the percentage of the total pipeline with a priority filter.,The name reflects the calculation as the context shows it divides the prioritized billed and ACR pipelines by the total pipeline.,"The abbreviation '%' is universally understood, and there are no other problematic abbreviations.",0.2,0.2,0.2,0.2,0.3,0.3,0.15,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.85,2.0,0.925,"Reduce measure complexity - break down complex calculations into simpler, more manageable components"
Pipeline,% Billed opties w/ close plan,"
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""")",,critical,No,,No,,Yes,billed pipeline,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (270 characters); Moderate function nesting (6 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% Billed opties w/ close plan' is not self-explanatory because 'opties' is unclear and could be a typo or abbreviation. It does not clearly indicate its purpose even with the context.,"The name does not reflect the calculation shown in the context. The measure calculates the percentage of billed pipeline with a close plan attached, but the name is ambiguous due to the unclear term 'opties'.","The name contains 'opties', which is a cryptic abbreviation and not a standard business term, making it unclear.",0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.7,2.0,0.35,"Simplify measure logic to make it more self-explanatory and easier to understand | Review measure calculation logic - ensure it follows standard business calculation patterns | Rename measure to clearly reflect its calculation and business purpose | Remove abbreviations from measure name - use full, descriptive business terms"
Pipeline,% of Total Opties w/ future date,"
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator) ",,critical,No,,No,,Yes,# open opportunities w/ priority,Medium,Medium complexity due to moderate business logic or formatting. Details: Ratio or percentage calculation with clear business logic; Long expression (301 characters); Moderate function nesting (5 nested functions); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,The name '% of Total Opties w/ future date' is not self-explanatory because 'opties' is unclear and could be a typo or abbreviation. It does not clearly indicate its purpose even with the context.,"The name does not reflect the calculation shown in the context. The measure calculates the percentage of open opportunities with a future date, but the name is ambiguous due to the unclear term 'opties'.","The name contains 'opties', which is a cryptic abbreviation and not a standard business term, making it unclear.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.55,2.0,0.275,"Simplify measure logic to make it more self-explanatory and easier to understand | Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns | Rename measure to clearly reflect its calculation and business purpose | Remove abbreviations from measure name - use full, descriptive business terms"
Pipeline,Total Pipeline,[Billed Pipeline]+[ACR Pipeline],,issue,No,,No,,Yes,"acr pipeline, billed pipeline",High,"High complexity due to complex logic, poor structure, or unclear purpose. Details: Undocumented or unclear calculation pattern",undocumented,CRITICAL - High complexity measure needs restructuring and simplification; CRITICAL - Add clear business documentation and consider simplifying unclear calculation pattern,No,Not referenced by any other measures in the model,,"The name 'Total Pipeline' is self-explanatory as it clearly indicates it represents the total pipeline, which aligns with the context.","The name reflects the calculation shown in the context, which is the sum of billed and ACR pipeline.",The name does not contain any problematic abbreviations. 'Pipeline' is a standard business term.,0.2,0.2,0.2,0.2,0.0,0.3,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.4,2.0,0.7,"Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns"
Pipeline,% ACR Pipeline w/ Priority,"VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X )",,good,No,,No,,Yes,"acr pipeline, acr pipeline w/ priority",Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic; Moderate length expression (151 characters); Well-formatted with line breaks,ratio_percentage,Formula follows measure complexity best practices,No,Not referenced by any other measures in the model,,"The name '% ACR Pipeline w/ Priority' is self-explanatory as it indicates it calculates the percentage of ACR pipeline with priority, which aligns with the context.","The name reflects the calculation shown in the context, which involves dividing ACR pipeline with priority by the total ACR pipeline.",The name does not contain any problematic abbreviations. 'ACR' and 'Pipeline' are standard business terms.,0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,1.6999999999999997,2.0,0.8499999999999999,Review measure calculation logic - ensure it follows standard business calculation patterns
Pipeline,# Billed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""}))",,critical,No,,No,,Yes,opportunity count,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (111 characters); Single-line format reduces readability,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",No,Not referenced by any other measures in the model,,The name '# Billed Oppties' is not self-explanatory because 'Oppties' is unclear and could be a cryptic abbreviation.,"The name does not reflect the calculation shown in the context. The measure calculates the count of billed opportunities, but the term 'Oppties' is ambiguous.","The name contains 'Oppties', which is a cryptic abbreviation and not a standard business term.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.55,2.0,0.275,"Simplify measure logic to make it more self-explanatory and easier to understand | Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns | Rename measure to clearly reflect its calculation and business purpose | Remove abbreviations from measure name - use full, descriptive business terms"
Pipeline,# Consumed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""}))",,critical,No,,No,,Yes,opportunity count,Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (116 characters); Single-line format reduces readability,calculated_measure,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Consider simplifying business logic or adding better documentation",No,Not referenced by any other measures in the model,,The name '# Consumed Oppties' is not self-explanatory because 'Oppties' is unclear and could be a cryptic abbreviation.,"The name does not reflect the calculation shown in the context. The measure calculates the count of consumed opportunities, but the term 'Oppties' is ambiguous.","The name contains 'Oppties', which is a cryptic abbreviation and not a standard business term.",0.2,0.2,0.2,0.2,0.0,0.3,0.15,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.55,2.0,0.275,"Simplify measure logic to make it more self-explanatory and easier to understand | Reduce measure complexity - break down complex calculations into simpler, more manageable components | Review measure calculation logic - ensure it follows standard business calculation patterns | Rename measure to clearly reflect its calculation and business purpose | Remove abbreviations from measure name - use full, descriptive business terms"
Pipeline,% Total Opty count w/ priority,"VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",,critical,No,,No,,Yes,"# open opportunities w/ priority, opportunity count",Medium,Medium complexity due to moderate business logic or formatting. Details: Calculated measure with intermediate business logic; Moderate length expression (144 characters); Well-formatted with line breaks,calculated_measure,Replace division operator (/) with DIVIDE() function for error handling,Yes,Referenced by 1 measure(s): % Total Stage 1 Opty count w/ priority,,The name '% Total Opty count w/ priority' is not self-explanatory because 'Opty' is unclear and could be a cryptic abbreviation.,"The name does not reflect the calculation shown in the context. The measure calculates the percentage of total opportunity count with priority, but the term 'Opty' is ambiguous.","The name contains 'Opty', which is a cryptic abbreviation and not a standard business term.",0.2,0.2,0.2,0.2,0.3,0.3,0.18,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.8799999999999999,2.0,0.43999999999999995,"Simplify measure logic to make it more self-explanatory and easier to understand | Reduce measure complexity - break down complex calculations into simpler, more manageable components | Rename measure to clearly reflect its calculation and business purpose | Remove abbreviations from measure name - use full, descriptive business terms"
Pipeline,% Total Stage 1 Opty count w/ priority,"CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",,critical,No,,No,,Yes,% total opty count w/ priority,Low,Low complexity due to simple structure and clear purpose. Details: Ratio or percentage calculation with clear business logic,ratio_percentage,"Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Replace division operator (/) with DIVIDE() function for error handling",No,Not referenced by any other measures in the model,,The name '% Total Stage 1 Opty count w/ priority' is not self-explanatory because 'Opty' is unclear and could be a cryptic abbreviation.,"The name does not reflect the calculation shown in the context. The measure calculates the percentage of Stage 1 opportunity count with priority, but the term 'Opty' is ambiguous.","The name contains 'Opty', which is a cryptic abbreviation and not a standard business term.",0.2,0.2,0.2,0.2,0.0,0.3,0.3,0.3,0.0,0.2,0.0,0.4,0.0,0.4,0.7,2.0,0.35,"Simplify measure logic to make it more self-explanatory and easier to understand | Review measure calculation logic - ensure it follows standard business calculation patterns | Rename measure to clearly reflect its calculation and business purpose | Remove abbreviations from measure name - use full, descriptive business terms"
