Table Name,Issue_Severity,Measure Name,Measure Formula,Calculation Type,AI Analyzed,Have Same Measure Definition,Is Standard Measure,Self Explanatory Calculation Logic,Complexity Level,Meets Naming Convention Standards,Has Descriptions,Proper DAX References,Duplicate Measure Definition Score,Duplicate Measure Definition Max Score,Standard Library Measures Score,Standard Library Measures Max Score,Business Documentation Quality Score,Business Documentation Quality Max Score,Complexity Classification Score,Complexity Classification Max Score,Definition Based Naming Score,Definition Based Naming Max Score,Business Focused Naming Score,Business Focused Naming Max Score,DAX Reference Standards Score,DAX Reference Standards Max Score,Overall Score,Calculation Logic Score,Naming Score,Business Purpose,Standardized Calculation Logic Recommendations,Naming Conventions Recommendations
Account Planning,Warning,% of Accounts with QBR,"
var num=CALCULATE([TPID Count],KEEPFILTERS(Account[isqbr]=""yes""))

RETURN DIVIDE(num,[TPID Count],BLANK())
",Ratio Percentage,Yes,"No - The measure has a unique calculation logic using a variable and the DIVIDE function, which is not duplicated elsewhere in the dataset.",No - The measure is specific to the business context of QBR accounts and does not align with standard enterprise measures like Total Sales or Gross Margin.,"No - The calculation logic is not immediately clear without a description, as it uses variables and the KEEPFILTERS function, which may not be intuitive for business users.","Medium - The measure uses a variable and nested functions, which adds moderate complexity but is appropriate for the business purpose.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused language.","No - The measure lacks a description, which makes it harder for business users to understand its purpose and calculation logic.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Calculate the percentage of accounts with QBR for business insights.,Add a description to explain the calculation logic in plain business terms. Ensure the measure is intuitive for business users by simplifying where possible.,No changes needed for naming conventions as the measure name is clear and descriptive.
Account Planning,Issue,% of Accounts with CSDR Within Last 30 Days,"
var den=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR] = ""Yes"" ) )
var num=CALCULATE( [TPID Count], KEEPFILTERS( Account[Has Premier Unified] = ""Yes"" ), KEEPFILTERS( Account[Has CSDR within 30 Days] = ""Yes"" ) )

RETURN DIVIDE(num,den,"""")
",Ratio Percentage,Yes,"No - The measure has a unique calculation logic involving multiple variables and nested functions, which is not duplicated elsewhere.",No - The measure is specific to the business context of CSDR accounts and does not align with standard enterprise measures.,"No - The calculation logic is complex and uses multiple variables and nested functions, which are not intuitive without a description.","High - The measure uses multiple variables, nested functions, and filters, making it highly complex and potentially difficult for business users to understand.","Yes - The name is descriptive and business-focused, clearly reflecting the calculation and purpose.","No - The measure lacks a description, which makes it harder for business users to understand its purpose and calculation logic.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.650,0.300,1.000,Calculate the percentage of accounts with CSDR within the last 30 days for business insights.,Simplify the calculation logic where possible and add a description to explain the measure in plain business terms.,No changes needed for naming conventions as the measure name is clear and descriptive.
Account Planning,Good,# of Active Priorities,"CALCULATE([# of Priorities],KEEPFILTERS('Account Plan Priority'[Priority Status]=""Active""))",Simple Aggregation,Yes,"No - The measure has a unique calculation logic using the KEEPFILTERS function, which is not duplicated elsewhere.","Yes - The measure aligns with standard business patterns by providing a count of active priorities, which is a common business metric.","Yes - The calculation logic is straightforward and uses simple aggregation with filters, making it intuitive for business users.","Low - The measure uses simple aggregation and filtering, which is appropriate for the business purpose and easy to understand.","Yes - The name is descriptive and business-focused, clearly reflecting the calculation and purpose.","No - The measure lacks a description, which could further enhance its clarity for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Count the number of active priorities for business insights.,Add a description to explain the measure in plain business terms to further enhance its clarity.,No changes needed for naming conventions as the measure name is clear and descriptive.
Pipeline,Warning,% Billed Pipeline w/ Priority,"VAR X = CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [Billed Pipeline w/ Priority], X )",Ratio Percentage,Yes,"No - The measure uses a unique calculation involving a variable and division, which is distinct from other measures.",No - The measure is specific to a business scenario and does not align with standard enterprise measures like Total Sales or Gross Margin.,"No - The calculation logic involves nested functions and a variable, which may not be immediately clear to business users without documentation.","Medium - The measure uses a variable, nested functions, and division, making it moderately complex but appropriate for its business purpose.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused terminology.","No - The measure lacks a description, which reduces its clarity and usability for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,"Calculates the percentage of billed pipeline with priority, providing insights into prioritized opportunities.",Provide a clear description explaining the business purpose and calculation logic of the measure. Consider simplifying the logic if possible.,The naming convention is appropriate; no changes are needed.
Pipeline,Issue,Billed Pipeline,[Billed Pipeline Base],Simple Aggregation,Yes,No - The measure references another measure ([Billed Pipeline Base]) and does not duplicate any other measure's logic.,No - The measure does not align with standard enterprise measures and appears to be specific to the dataset.,No - The measure references another measure without providing clarity on its calculation logic.,"Low - The measure is simple, referencing another measure without additional logic.",Yes - The name is descriptive and aligns with the measure's purpose.,"No - The measure lacks a description, which reduces its clarity and usability for business users.","Yes - The measure uses unqualified references for measures, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.650,0.300,1.000,"Represents the billed pipeline value, providing a summary of billed opportunities.",Provide a description explaining the business purpose and calculation logic of the measure. Consider whether the measure adds value or if it can be merged with [Billed Pipeline Base].,The naming convention is appropriate; no changes are needed.
Pipeline,Warning,Billed Opportunity Count,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Qualified Pipeline Flag] = 1))",Simple Aggregation,Yes,"No - The measure uses a unique calculation involving filters and aggregation, which is distinct from other measures.",No - The measure is specific to the dataset and does not align with standard enterprise measures.,"Yes - The calculation logic is straightforward, using filters and aggregation to count opportunities.","Medium - The measure uses filters and aggregation, making it moderately complex but appropriate for its business purpose.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused terminology.","No - The measure lacks a description, which reduces its clarity and usability for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,"Counts the number of billed opportunities, providing insights into pipeline volume.",Provide a description explaining the business purpose and calculation logic of the measure. Ensure the measure is documented for better usability.,The naming convention is appropriate; no changes are needed.
Pipeline,Issue,Opportunity Count,"SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",Simple Aggregation,Yes,No - The measure uses a unique calculation logic (SUMX with VALUES) that is not duplicated across other measures.,No - The measure does not align with standard enterprise measures like Total Sales or Gross Margin. It is specific to counting opportunities.,"No - The calculation logic is not intuitive for business users as it uses SUMX and VALUES, which may not be easily understood without technical knowledge.","Low - The measure uses a simple aggregation logic with two nested functions, which is appropriate for its purpose.",Yes - The name clearly reflects the calculation purpose (counting opportunities in the Pipeline table).,"No - The measure lacks a description, which makes it harder for business users to understand its purpose.","Yes - The measure uses fully qualified column references ('Pipeline'[dimopportunitykey]), which adhere to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Counts the number of opportunities in the pipeline for reporting purposes.,Consider adding a description to explain the business purpose of counting opportunities. Ensure the calculation logic is documented in plain business terms.,"The naming convention is appropriate, but ensure consistency across all measures in the model."
Pipeline,Warning,Committed Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS(Opportunity[Forecast Recommendation]=""Committed""))",Calculated Measure,Yes,"No - The measure uses a unique calculation logic with CALCULATE and KEEPFILTERS, which is distinct from other measures.","Yes - The measure aligns with standard business patterns by calculating committed pipeline, which is a common metric in sales reporting.","No - The calculation logic involves filtering and aggregation, which may not be intuitive for business users without technical knowledge.","Medium - The measure uses CALCULATE and KEEPFILTERS, which adds moderate complexity but is appropriate for its business purpose.",Yes - The name clearly reflects the calculation purpose (committed pipeline).,"No - The measure lacks a description, which makes it harder for business users to understand its purpose.","Yes - The measure uses fully qualified column references ('Opportunity'[Forecast Recommendation]), which adhere to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculates the committed pipeline for sales reporting and forecasting.,Add a description to explain the business purpose of committed pipeline. Ensure the calculation logic is documented in plain business terms.,"The naming convention is appropriate, but ensure consistency across all measures in the model."
Pipeline,Warning,Committed at Risk Pipeline,"CALCULATE([Billed Pipeline],KEEPFILTERS('Opportunity'[Forecast Recommendation]=""Committed at Risk""))",Calculated Measure,Yes,"No - The measure uses a unique calculation logic with CALCULATE and KEEPFILTERS, which is distinct from other measures.","Yes - The measure aligns with standard business patterns by calculating committed at risk pipeline, which is a common metric in sales reporting.","No - The calculation logic involves filtering and aggregation, which may not be intuitive for business users without technical knowledge.","Medium - The measure uses CALCULATE and KEEPFILTERS, which adds moderate complexity but is appropriate for its business purpose.",Yes - The name clearly reflects the calculation purpose (committed at risk pipeline).,"No - The measure lacks a description, which makes it harder for business users to understand its purpose.","Yes - The measure uses fully qualified column references ('Opportunity'[Forecast Recommendation]), which adhere to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculates the committed at risk pipeline for sales reporting and forecasting.,Add a description to explain the business purpose of committed at risk pipeline. Ensure the calculation logic is documented in plain business terms.,"The naming convention is appropriate, but ensure consistency across all measures in the model."
Pipeline,Issue,Committed + Risk Pipeline,[Committed Pipeline] + [Committed at Risk Pipeline],Simple Aggregation,Yes,No - The formula is unique and does not duplicate other measures in the dataset.,No - This measure does not align with standard business patterns like Total Sales Value or Gross Margin.,No - The calculation logic is simple but lacks a description to explain its business purpose.,Low - The formula is straightforward with no nested functions or complex logic.,Yes - The name reflects the calculation logic and uses clear business terminology.,"No - The measure lacks a description, making it unclear for business users.","Yes - The formula uses unqualified references for measures, which is consistent with DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Combines committed pipeline and risk pipeline values for reporting purposes.,Add a description to explain the business purpose of the measure. Consider aligning the measure with standard business patterns if applicable.,The naming convention is appropriate; no changes are needed.
Pipeline,Warning,Billed Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[PipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Billed""))",Time Intelligence,Yes,No - The formula is unique and does not duplicate other measures in the dataset.,Yes - This measure aligns with standard business patterns by calculating billed pipeline values based on priority.,Yes - The calculation logic is clear and uses standard DAX functions to filter and sum values.,"Medium - The formula involves filtering and aggregation, which adds moderate complexity.",Yes - The name reflects the calculation logic and uses clear business terminology.,"No - The measure lacks a description, making it unclear for business users.","Yes - The formula uses fully qualified references for columns and unqualified references for measures, adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculates billed pipeline values based on priority for reporting purposes.,Add a description to explain the business purpose of the measure. Ensure the measure is documented for self-service analytics.,The naming convention is appropriate; no changes are needed.
Pipeline,Critical,ACR Pipeline,[ACR Pipeline Base],Simple Aggregation,Yes,No - The formula is unique and does not duplicate other measures in the dataset.,No - This measure does not align with standard business patterns like Total Sales Value or Gross Margin.,No - The calculation logic is simple but lacks a description to explain its business purpose.,Low - The formula is straightforward with no nested functions or complex logic.,No - The name uses an abbreviation (ACR) that is not self-explanatory for business users.,"No - The measure lacks a description, making it unclear for business users.","Yes - The formula uses unqualified references for measures, which is consistent with DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.200,0.400,0.000,0.400,0.200,0.200,0.450,0.500,0.400,Represents the ACR pipeline base value for reporting purposes.,Add a description to explain the business purpose of the measure. Consider aligning the measure with standard business patterns if applicable.,Avoid abbreviations in the measure name. Use a more descriptive name that clearly reflects the calculation logic and business purpose.
Pipeline,Warning,Future year ACR Pipeline,"CALCULATE (
    [ACR Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ),
    ALL ( 'Calendar' )
)",Time Intelligence,Yes,No - The measure has a unique definition combining [ACR Pipeline w/ Priority] with filters for 'Calendar'[Relative Year] and ALL('Calendar'). No duplicates detected.,"Yes - The measure aligns with enterprise standards for future pipeline calculations, which are commonly used in business reporting.",No - The calculation logic is not immediately clear without a description. The use of KEEPFILTERS and ALL requires explanation for business users.,"Medium - The measure uses nested functions (CALCULATE, KEEPFILTERS, ALL) but is not overly complex. The logic is appropriate for the business purpose.","Yes - The name clearly reflects the measure's purpose and calculation logic, indicating it is for future year ACR pipeline.","No - The measure lacks a description, which is critical for business users to understand its purpose and calculation.","Yes - The measure uses fully qualified column references (e.g., 'Calendar'[Relative Year]) and unqualified measure references ([ACR Pipeline w/ Priority]), adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculate the future year ACR pipeline for forecasting and planning purposes.,Add a description to explain the business purpose and calculation logic of the measure. Ensure the logic is documented in plain business terms for accessibility.,No changes needed for naming conventions as the measure name is clear and descriptive.
Pipeline,Warning,ACR Pipeline w/ Priority,"CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",Simple Aggregation,Yes,No - The measure has a unique definition summing 'Priority Pipeline'[ACRPipelineUSD] with filters for 'Priority Pipeline'[PipelineType]. No duplicates detected.,"Yes - The measure aligns with enterprise standards for pipeline calculations based on priority, which is a common business requirement.",No - The calculation logic is not immediately clear without a description. The use of KEEPFILTERS requires explanation for business users.,"Medium - The measure uses nested functions (CALCULATE, KEEPFILTERS) but is not overly complex. The logic is appropriate for the business purpose.","Yes - The name clearly reflects the measure's purpose and calculation logic, indicating it is for ACR pipeline with priority.","No - The measure lacks a description, which is critical for business users to understand its purpose and calculation.","Yes - The measure uses fully qualified column references (e.g., 'Priority Pipeline'[PipelineType]) and unqualified measure references ([ACRPipelineUSD]), adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculate the ACR pipeline based on priority for business analysis and decision-making.,Add a description to explain the business purpose and calculation logic of the measure. Ensure the logic is documented in plain business terms for accessibility.,No changes needed for naming conventions as the measure name is clear and descriptive.
Pipeline,Warning,Future Year Billed Pipeline,"CALCULATE (
    [Billed Pipeline w/ Priority],
    KEEPFILTERS ( 'Calendar'[Relative Year] = ""CY+1"" ), ALL('Calendar')
)",Time Intelligence,Yes,No - The measure has a unique definition combining [Billed Pipeline w/ Priority] with filters for 'Calendar'[Relative Year] and ALL('Calendar'). No duplicates detected.,"Yes - The measure aligns with enterprise standards for future billed pipeline calculations, which are commonly used in business reporting.",No - The calculation logic is not immediately clear without a description. The use of KEEPFILTERS and ALL requires explanation for business users.,"Medium - The measure uses nested functions (CALCULATE, KEEPFILTERS, ALL) but is not overly complex. The logic is appropriate for the business purpose.","Yes - The name clearly reflects the measure's purpose and calculation logic, indicating it is for future year billed pipeline.","No - The measure lacks a description, which is critical for business users to understand its purpose and calculation.","Yes - The measure uses fully qualified column references (e.g., 'Calendar'[Relative Year]) and unqualified measure references ([Billed Pipeline w/ Priority]), adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Calculate the future year billed pipeline for forecasting and planning purposes.,Add a description to explain the business purpose and calculation logic of the measure. Ensure the logic is documented in plain business terms for accessibility.,No changes needed for naming conventions as the measure name is clear and descriptive.
Pipeline,Not Analyzed,# Opportunities w/ Priority,"SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",Undocumented,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Billed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Billed""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Not Analyzed,# Consumed Oppties w/ Priority,"CALCULATE([# Opportunities w/ Priority],KEEPFILTERS('Priority Pipeline'[PipelineType]=""Consumption""))",Calculated Measure,No,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,Not Analyzed - ,0.000,0.200,0.000,0.300,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.400,0.000,0.200,0.000,0.000,0.000,Not analyzed by AI,,
Pipeline,Issue,% of Billed Opties w/ future date,"
VAR Numerator = CALCULATE([# Billed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Opportunity Due Date] > today())
) 
VAR Denominator = CALCULATE([# Billed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",Ratio Percentage,Yes,No - The measure formula is unique and does not duplicate other measures in the dataset.,No - The measure does not align with standard business patterns like Total Sales or YoY Growth.,No - The calculation logic is complex and lacks a description to explain its business purpose.,"High - The measure uses nested functions and has a lengthy formula, making it difficult for business users to interpret.","No - The name is not fully descriptive and uses abbreviations like 'Opties', which may confuse business users.","No - The measure lacks a description, making it unclear what the calculation represents.","Yes - The formula uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.200,0.400,0.100,0.400,0.200,0.200,0.400,0.300,0.500,Calculate the percentage of billed opportunities with a future due date.,Simplify the formula or provide a detailed description to explain its business purpose. Consider breaking down nested functions into smaller measures for clarity.,Rename the measure to 'Percentage of Billed Opportunities with Future Date' to make it more descriptive and business-focused.
Pipeline,Issue,% of Consumption Opties w/ future date,"
VAR Numerator = CALCULATE([# Consumed Oppties w/ Priority]
               ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1)
               ,KEEPFILTERS(Opportunity[Estimated Completion Date] > today())
) 
VAR Denominator = CALCULATE([# Consumed Oppties w/ Priority]
                  ,KEEPFILTERS('Opportunity'[Open Opportunity Flag] =1 )
)                                                         

RETURN DIVIDE(Numerator,Denominator) ",Ratio Percentage,Yes,No - The measure formula is unique and does not duplicate other measures in the dataset.,No - The measure does not align with standard business patterns like Total Sales or YoY Growth.,No - The calculation logic is complex and lacks a description to explain its business purpose.,"High - The measure uses nested functions and has a lengthy formula, making it difficult for business users to interpret.","No - The name is not fully descriptive and uses abbreviations like 'Opties', which may confuse business users.","No - The measure lacks a description, making it unclear what the calculation represents.","Yes - The formula uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.200,0.400,0.100,0.400,0.200,0.200,0.400,0.300,0.500,Calculate the percentage of consumption opportunities with a future estimated completion date.,Simplify the formula or provide a detailed description to explain its business purpose. Consider breaking down nested functions into smaller measures for clarity.,Rename the measure to 'Percentage of Consumption Opportunities with Future Date' to make it more descriptive and business-focused.
Pipeline,Warning,% Total Pipeline w/ Priority," VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",Ratio Percentage,Yes,No - The measure formula is unique and does not duplicate other measures in the dataset.,Yes - The measure aligns with standard business patterns by calculating a percentage of pipeline with priority.,Yes - The calculation logic is relatively straightforward and aligns with business expectations.,"Medium - The measure uses nested functions but is not overly complex, making it suitable for business users.",Yes - The name is descriptive and aligns with the measure's calculation logic.,"No - The measure lacks a description, which would improve its clarity and usability.","Yes - The formula uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.200,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.850,0.700,1.000,Calculate the percentage of the total pipeline with priority.,Provide a description to explain the business purpose of the measure. Ensure the logic is documented for future reference.,No changes needed; the name is already clear and descriptive.
Pipeline,Issue,% Billed opties w/ close plan,"
VAR X = CALCULATE( [Billed Pipeline], KEEPFILTERS( Opportunity[Close Plan Attached] = ""Yes"" ),KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

VAR Y = CALCULATE( [Billed Pipeline],KEEPFILTERS('Opportunity'[Open Opportunity Flag] = 1) )

RETURN DIVIDE( X, Y ,"""")",Complex Calculation,Yes,"No - The measure uses a unique calculation logic involving multiple variables and filters, which is not duplicated elsewhere.",No - The measure does not align with standard enterprise measures like Total Sales Value or Gross Margin. It is specific to the dataset and business context.,No - The calculation logic is complex with nested functions and lacks a description to explain its purpose in business terms.,"High - The measure involves multiple nested functions, variables, and filters, making it difficult for business users to understand without additional documentation.",No - The name is cryptic and uses abbreviations ('opties') that are not clear to business users. It does not fully describe the calculation logic.,"No - The measure lacks a description, making it difficult for users to understand its purpose and calculation logic.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.200,0.400,0.000,0.400,0.200,0.200,0.350,0.300,0.400,Tracks the percentage of billed pipeline opportunities with a close plan attached.,Simplify the calculation logic or provide detailed documentation to explain the purpose and business context of the measure. Consider reducing the number of nested functions.,"Rename the measure to a more descriptive and business-focused name, such as 'Percentage of Billed Pipeline with Close Plan'. Avoid abbreviations like 'opties'."
Pipeline,Issue,% of Total Opties w/ future date,"
VAR Numerator = CALCULATE([# Open Opportunities w/ Priority], OR(Opportunity[Opportunity Due Date] > today(),Opportunity[Estimated Completion Date] > today())) 
VAR Denominator = [# Open Opportunities w/ Priority]                                                

RETURN DIVIDE(Numerator,Denominator) ",Complex Calculation,Yes,No - The measure uses a unique calculation logic involving variables and filters specific to future dates.,No - The measure does not align with standard enterprise measures and is specific to the dataset and business context.,No - The calculation logic is complex with nested functions and lacks a description to explain its purpose in business terms.,"High - The measure involves multiple nested functions and filters, making it difficult for business users to understand without additional documentation.",No - The name is cryptic and uses abbreviations ('opties') that are not clear to business users. It does not fully describe the calculation logic.,"No - The measure lacks a description, making it difficult for users to understand its purpose and calculation logic.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.200,0.400,0.000,0.400,0.200,0.200,0.350,0.300,0.400,Tracks the percentage of total opportunities with a future due or estimated completion date.,Simplify the calculation logic or provide detailed documentation to explain the purpose and business context of the measure. Consider reducing the number of nested functions.,"Rename the measure to a more descriptive and business-focused name, such as 'Percentage of Total Opportunities with Future Date'. Avoid abbreviations like 'opties'."
Pipeline,Good,Total Pipeline,[Billed Pipeline]+[ACR Pipeline],Simple Aggregation,Yes,No - The measure uses a simple and unique calculation logic combining two other measures.,"Yes - The measure aligns with standard enterprise measures, providing a total pipeline value.",Yes - The calculation logic is straightforward and easy to understand.,"Low - The measure involves a simple aggregation of two other measures, making it easy to understand and use.","Yes - The name is clear, descriptive, and accurately reflects the calculation logic.","No - The measure lacks a description, but its simplicity makes it self-explanatory.","Yes - The measure uses unqualified measure references, adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Provides the total pipeline value by combining billed and ACR pipeline measures.,No changes needed as the measure is already standardized and follows enterprise standards.,No changes needed as the name is clear and descriptive.
Pipeline,Warning,% ACR Pipeline w/ Priority,"VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X )",Ratio Percentage,Yes,"No - The measure uses a unique calculation involving a variable and division, which is not duplicated elsewhere in the dataset.",No - The measure does not align with predefined standard measures like Total Sales Value or Gross Margin. It is specific to the dataset's context.,"No - The calculation logic involves a variable and nested functions, which may not be immediately clear to business users without a description.","Medium - The measure uses a variable, nested functions, and division, which adds moderate complexity but is appropriate for the business purpose.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused language.","No - The measure lacks a description, which reduces its accessibility for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Calculates the percentage of ACR Pipeline with priority compared to the total ACR Pipeline.,Add a clear description explaining the business purpose and calculation logic of the measure. Consider simplifying the logic if possible.,No changes needed; the name is clear and descriptive.
Pipeline,Good,# Billed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""}))",Simple Aggregation,Yes,"No - The measure uses a unique calculation filtering specific opportunity types, which is not duplicated elsewhere.","Yes - The measure aligns with standard business patterns by providing a count of billed opportunities, which is a common metric.","Yes - The calculation logic is straightforward and easy to understand, using a simple filter and aggregation.","Low - The measure uses a simple filter and aggregation, making it easy to understand and appropriate for the business purpose.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused language.","No - The measure lacks a description, which reduces its accessibility for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,"Counts the number of billed opportunities, providing insights into revenue-generating activities.",Add a clear description explaining the business purpose and calculation logic of the measure.,No changes needed; the name is clear and descriptive.
